Username,Section,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T15,T16,T17,T18,T23,AvgCrtPct
EF14f0261,2,100,100,78.9473684210526,90,90.9090909090909,85.7142857142857,81.8181818181818,61.2903225806452,NA,93.3333333333333,86.6666666666667,48.5714285714286,69.5652173913043,72.2222222222222,55,57.1428571428571,78.0787316514046
EF14f0258,2,NA,94.4444444444444,NA,85,NA,75,81.8181818181818,41.9354838709677,72.5,86.6666666666667,80,62.8571428571429,100,83.3333333333333,90,57.1428571428571,77.7460084718149
EF14f0005,2,88.5714285714286,100,42.1052631578947,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.6691729323308
EF14f0275,2,80,100,52.6315789473684,80,54.5454545454545,78.5714285714286,100,77.4193548387097,92.5,93.3333333333333,73.3333333333333,82.8571428571429,95.6521739130435,63.8888888888889,52.5,64.2857142857143,77.5949002196511
EF14f0324,2,100,94.4444444444444,60.5263157894737,90,72.7272727272727,96.4285714285714,60.6060606060606,74.1935483870968,NA,60,60,94.2857142857143,82.6086956521739,86.1111111111111,50,78.5714285714286,77.3668775335565
EF14f0257,2,NA,94.4444444444444,73.6842105263158,70,81.8181818181818,67.8571428571429,90.9090909090909,61.2903225806452,95,76.6666666666667,100,71.4285714285714,73.9130434782609,44.4444444444444,57.5,64.2857142857143,74.8827888959652
EF14f0278,2,94.2857142857143,94.4444444444444,NA,70,72.7272727272727,71.4285714285714,78.7878787878788,NA,90,93.3333333333333,66.6666666666667,80,NA,50,52.5,57.1428571428571,74.7166722166722
EF14f0012,2,97.1428571428571,83.3333333333333,NA,80,59.0909090909091,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9134199134199
EF14f0301,2,97.1428571428571,100,63.1578947368421,90,72.7272727272727,75,72.7272727272727,51.6129032258064,85,70,66.6666666666667,48.5714285714286,69.5652173913043,88.8888888888889,60,64.2857142857143,73.4591322727534
EF14f0254,2,97.1428571428571,88.8888888888889,NA,90,59.0909090909091,NA,78.7878787878788,67.741935483871,85,86.6666666666667,60,48.5714285714286,78.2608695652174,66.6666666666667,55,64.2857142857143,73.2931296535785
EF14f0283,2,82.8571428571429,83.3333333333333,55.2631578947368,90,77.2727272727273,60.7142857142857,69.6969696969697,74.1935483870968,87.5,83.3333333333333,80,57.1428571428571,69.5652173913043,77.7777777777778,57.5,64.2857142857143,73.152254067955
EF14f0294,2,NA,100,84.2105263157895,80,77.2727272727273,39.2857142857143,90.9090909090909,74.1935483870968,80,76.6666666666667,93.3333333333333,57.1428571428571,82.6086956521739,66.6666666666667,50,42.8571428571429,73.0097979659506
EF14f0251,2,91.4285714285714,100,84.2105263157895,95,86.3636363636364,100,93.9393939393939,6.45161290322581,82.5,80,86.6666666666667,34.2857142857143,73.9130434782609,58.3333333333333,30,64.2857142857143,72.9611383125192
EF14f0286,2,100,94.4444444444444,78.9473684210526,90,77.2727272727273,57.1428571428571,81.8181818181818,70.9677419354839,82.5,63.3333333333333,80,45.7142857142857,69.5652173913043,58.3333333333333,45,71.4285714285714,72.9042538897235
EF14f0316,2,97.1428571428571,100,65.7894736842105,95,NA,67.8571428571429,78.7878787878788,61.2903225806452,80,76.6666666666667,60,57.1428571428571,78.2608695652174,66.6666666666667,50,57.1428571428571,72.7831728158
EF14f0315,2,97.1428571428571,94.4444444444444,NA,100,77.2727272727273,60.7142857142857,93.9393939393939,64.5161290322581,NA,90,73.3333333333333,31.4285714285714,78.2608695652174,55.5555555555556,67.5,28.5714285714286,72.3342568571481
EF14f0329,2,97.1428571428571,94.4444444444444,73.6842105263158,85,72.7272727272727,NA,90.9090909090909,32.258064516129,77.5,80,60,68.5714285714286,82.6086956521739,58.3333333333333,47.5,64.2857142857143,72.3310074739173
EF14f0057,2,94.2857142857143,NA,86.8421052631579,NA,81.8181818181818,NA,75.7575757575758,51.6129032258064,80,83.3333333333333,66.6666666666667,60,73.9130434782609,55.5555555555556,NA,57.1428571428571,72.2439947105925
EF14f0267,2,74.2857142857143,88.8888888888889,76.3157894736842,80,59.0909090909091,78.5714285714286,90.9090909090909,58.0645161290323,92.5,96.6666666666667,60,42.8571428571429,56.5217391304348,72.2222222222222,55,71.4285714285714,72.0826674783616
EF14f0288,2,97.1428571428571,100,68.4210526315789,95,NA,46.4285714285714,96.969696969697,48.3870967741936,92.5,83.3333333333333,86.6666666666667,51.4285714285714,52.1739130434783,41.6666666666667,35,78.5714285714286,71.5793236438029
EF14f0270,2,80,77.7777777777778,57.8947368421053,75,77.2727272727273,60.7142857142857,84.8484848484848,70.9677419354839,97.5,90,73.3333333333333,40,65.2173913043478,63.8888888888889,57.5,64.2857142857143,71.0125676376968
EF14f0300,2,94.2857142857143,83.3333333333333,65.7894736842105,90,77.2727272727273,39.2857142857143,78.7878787878788,48.3870967741936,75,86.6666666666667,66.6666666666667,40,73.9130434782609,83.3333333333333,55,71.4285714285714,70.5718887498294
EF14f0290,2,NA,83.3333333333333,57.8947368421053,45,72.7272727272727,46.4285714285714,51.5151515151515,48.3870967741936,95,93.3333333333333,86.6666666666667,65.7142857142857,95.6521739130435,75,82.5,57.1428571428571,70.4196986260543
EF14f0020,2,100,94.4444444444444,NA,70,77.2727272727273,35.7142857142857,72.7272727272727,41.9354838709677,NA,NA,NA,NA,NA,NA,NA,NA,70.299173432814
EF14f0310,2,97.1428571428571,100,63.1578947368421,90,77.2727272727273,85.7142857142857,93.9393939393939,64.5161290322581,80,90,86.6666666666667,34.2857142857143,0,69.4444444444444,0,71.4285714285714,68.9730427914851
EF14f0269,2,82.8571428571429,94.4444444444444,68.4210526315789,85,77.2727272727273,71.4285714285714,78.7878787878788,58.0645161290323,80,46.6666666666667,53.3333333333333,57.1428571428571,78.2608695652174,55.5555555555556,57.5,57.1428571428571,68.8674045598665
EF14f0271,2,85.7142857142857,88.8888888888889,NA,95,68.1818181818182,50,72.7272727272727,48.3870967741936,87.5,56.6666666666667,53.3333333333333,65.7142857142857,73.9130434782609,55.5555555555556,50,71.4285714285714,68.2007212308755
EF14f0305,2,88.5714285714286,72.2222222222222,78.9473684210526,55,81.8181818181818,64.2857142857143,81.8181818181818,58.0645161290323,57.5,83.3333333333333,66.6666666666667,54.2857142857143,86.9565217391304,58.3333333333333,45,57.1428571428571,68.121627485428
EF14f0311,2,91.4285714285714,72.2222222222222,68.4210526315789,70,45.4545454545455,64.2857142857143,66.6666666666667,70.9677419354839,85,73.3333333333333,93.3333333333333,57.1428571428571,91.304347826087,44.4444444444444,37.5,57.1428571428571,68.0404804904809
EF14f0274,2,97.1428571428571,94.4444444444444,52.6315789473684,60,54.5454545454545,71.4285714285714,84.8484848484848,25.8064516129032,87.5,NA,80,54.2857142857143,65.2173913043478,69.4444444444444,57.5,64.2857142857143,67.9387404860203
EF14f0011,2,NA,88.8888888888889,68.4210526315789,85,27.2727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3956671982988
EF14f0248,2,100,94.4444444444444,52.6315789473684,85,NA,46.4285714285714,78.7878787878788,32.258064516129,57.5,86.6666666666667,60,48.5714285714286,82.6086956521739,50,60,NA,66.7783806439044
EF14f0312,2,NA,NA,NA,NA,59.0909090909091,42.8571428571429,84.8484848484848,61.2903225806452,92.5,96.6666666666667,60,25.7142857142857,73.9130434782609,66.6666666666667,50,78.5714285714286,66.0099125395409
EF14f0281,2,71.4285714285714,94.4444444444444,36.8421052631579,65,59.0909090909091,46.4285714285714,72.7272727272727,29.0322580645161,NA,46.6666666666667,73.3333333333333,65.7142857142857,100,88.8888888888889,60,78.5714285714286,65.8779157081364
EF14f0303,2,NA,88.8888888888889,73.6842105263158,85,68.1818181818182,35.7142857142857,75.7575757575758,54.8387096774194,67.5,60,60,60,43.4782608695652,80.5555555555556,52.5,71.4285714285714,65.1685251066664
EF14f0307,2,88.5714285714286,77.7777777777778,68.4210526315789,95,63.6363636363636,67.8571428571429,84.8484848484848,25.8064516129032,NA,NA,60,31.4285714285714,78.2608695652174,41.6666666666667,67.5,57.1428571428571,64.851261909928
EF14f0326,2,74.2857142857143,77.7777777777778,21.0526315789474,80,50,39.2857142857143,33.3333333333333,51.6129032258064,95,93.3333333333333,93.3333333333333,5.71428571428571,100,83.3333333333333,65,71.4285714285714,64.6556832268844
EF14f0265,2,85.7142857142857,77.7777777777778,NA,75,59.0909090909091,42.8571428571429,78.7878787878788,77.4193548387097,NA,63.3333333333333,46.6666666666667,40,95.6521739130435,52.7777777777778,80,28.5714285714286,64.546337809211
EF14f0026,2,NA,94.4444444444444,86.8421052631579,95,90.9090909090909,75,78.7878787878788,19.3548387096774,0,NA,40,NA,NA,NA,NA,NA,64.4820397904722
EF14f0264,2,77.1428571428572,88.8888888888889,73.6842105263158,85,77.2727272727273,28.5714285714286,78.7878787878788,22.5806451612903,85,86.6666666666667,40,NA,52.1739130434783,61.1111111111111,60,42.8571428571429,63.9824980019857
EF14f0019,2,94.2857142857143,88.8888888888889,50,70,68.1818181818182,50,72.7272727272727,0,NA,NA,NA,NA,NA,NA,NA,NA,61.7604617604618
EF14f0262,2,94.2857142857143,94.4444444444444,65.7894736842105,90,81.8181818181818,71.4285714285714,93.9393939393939,9.67741935483871,NA,53.3333333333333,60,45.7142857142857,52.1739130434783,33.3333333333333,77.5,0,61.5625376253191
EF14f0027,2,NA,83.3333333333333,65.7894736842105,90,77.2727272727273,57.1428571428571,30.3030303030303,32.258064516129,82.5,NA,20,NA,NA,NA,NA,NA,59.8443873613653
EF14f0295,2,100,94.4444444444444,42.1052631578947,85,45.4545454545455,35.7142857142857,54.5454545454545,38.7096774193548,75,56.6666666666667,60,31.4285714285714,52.1739130434783,47.2222222222222,0,NA,54.5643362731279
EF14f0055,2,NA,NA,NA,NA,NA,NA,72.7272727272727,38.7096774193548,NA,60,40,51.4285714285714,NA,38.8888888888889,NA,NA,50.2924017440146
EF14f0263,2,71.4285714285714,NA,42.1052631578947,NA,NA,28.5714285714286,54.5454545454545,41.9354838709677,72.5,66.6666666666667,53.3333333333333,NA,43.4782608695652,52.7777777777778,30,35.7142857142857,49.4213771613288
GH14f0384,5,100,100,97.3684210526316,100,90.9090909090909,100,93.9393939393939,90.3225806451613,95,93.3333333333333,86.6666666666667,77.1428571428572,100,86.1111111111111,95,71.4285714285714,92.3263766393011
GH14f0398,5,100,100,76.3157894736842,95,77.2727272727273,85.7142857142857,100,96.7741935483871,97.5,66.6666666666667,86.6666666666667,77.1428571428572,100,75,97.5,78.5714285714286,88.132788441044
GH14f0368,5,100,100,84.2105263157895,90,95.4545454545455,96.4285714285714,93.9393939393939,90.3225806451613,95,73.3333333333333,86.6666666666667,88.5714285714286,86.9565217391304,80.5555555555556,67.5,78.5714285714286,87.9694095138128
GH14f0367,5,100,100,81.5789473684211,95,90.9090909090909,71.4285714285714,96.969696969697,77.4193548387097,95,90,73.3333333333333,91.4285714285714,100,80.5555555555556,82.5,78.5714285714286,87.7934094002112
GH14f0349,5,100,100,NA,95,90.9090909090909,100,81.8181818181818,67.741935483871,97.5,NA,80,85.7142857142857,91.304347826087,86.1111111111111,62.5,NA,87.5845348355867
GH14f0350,5,94.2857142857143,100,68.4210526315789,90,81.8181818181818,96.4285714285714,93.9393939393939,83.8709677419355,92.5,100,93.3333333333333,91.4285714285714,91.304347826087,88.8888888888889,70,64.2857142857143,87.5315461004982
GH14f0378,5,100,100,89.4736842105263,95,100,85.7142857142857,100,87.0967741935484,77.5,90,100,57.1428571428571,82.6086956521739,77.7777777777778,92.5,64.2857142857143,87.4437368110552
GH14f0397,5,97.1428571428571,94.4444444444444,81.5789473684211,100,72.7272727272727,92.8571428571429,96.969696969697,80.6451612903226,92.5,83.3333333333333,80,82.8571428571429,95.6521739130435,86.1111111111111,65,92.8571428571429,87.1672766794957
GH14f0396,5,94.2857142857143,100,89.4736842105263,95,95.4545454545455,89.2857142857143,78.7878787878788,77.4193548387097,92.5,90,86.6666666666667,82.8571428571429,95.6521739130435,77.7777777777778,77.5,71.4285714285714,87.1305765316432
GH14f0392,5,85.7142857142857,100,86.8421052631579,100,77.2727272727273,92.8571428571429,78.7878787878788,90.3225806451613,97.5,96.6666666666667,73.3333333333333,77.1428571428572,100,83.3333333333333,60,85.7142857142857,86.5929497956769
GH14f0360,5,100,100,81.5789473684211,90,90.9090909090909,100,87.8787878787879,74.1935483870968,85,83.3333333333333,93.3333333333333,94.2857142857143,73.9130434782609,75,62.5,85.7142857142857,86.1025052930203
GH14f0370,5,100,100,63.1578947368421,95,77.2727272727273,100,100,87.0967741935484,NA,83.3333333333333,80,74.2857142857143,100,91.6666666666667,67.5,71.4285714285714,86.0494454611602
GH14f0358,5,97.1428571428571,88.8888888888889,68.4210526315789,90,100,75,100,80.6451612903226,95,90,86.6666666666667,85.7142857142857,91.304347826087,86.1111111111111,70,71.4285714285714,86.0201839187731
GH14f0006,5,100,77.7777777777778,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.9259259259259
GH14f0345,5,97.1428571428571,94.4444444444444,NA,95,90.9090909090909,82.1428571428571,96.969696969697,93.5483870967742,NA,76.6666666666667,100,85.7142857142857,86.9565217391304,52.7777777777778,85,64.2857142857143,85.8255928492354
GH14f0352,5,NA,100,97.3684210526316,95,81.8181818181818,82.1428571428571,93.9393939393939,83.8709677419355,95,76.6666666666667,93.3333333333333,NA,NA,63.8888888888889,80,71.4285714285714,85.7274832317277
GH14f0355,5,88.5714285714286,100,76.3157894736842,90,77.2727272727273,71.4285714285714,87.8787878787879,83.8709677419355,87.5,83.3333333333333,93.3333333333333,82.8571428571429,100,77.7777777777778,90,78.5714285714286,85.5444555150094
GH14f0365,5,94.2857142857143,100,NA,90,86.3636363636364,89.2857142857143,96.969696969697,70.9677419354839,92.5,80,100,80,86.9565217391304,75,60,78.5714285714286,85.3933636100537
GH14f0366,5,100,94.4444444444444,78.9473684210526,100,86.3636363636364,82.1428571428571,90.9090909090909,83.8709677419355,95,100,86.6666666666667,68.5714285714286,91.304347826087,77.7777777777778,72.5,57.1428571428571,85.3525901879896
GH14f0405,5,100,100,71.0526315789474,80,86.3636363636364,89.2857142857143,100,77.4193548387097,85,83.3333333333333,80,74.2857142857143,100,80.5555555555556,72.5,85.7142857142857,85.3443891222435
GH14f0356,5,82.8571428571429,100,86.8421052631579,95,86.3636363636364,75,93.9393939393939,74.1935483870968,70,80,80,88.5714285714286,95.6521739130435,83.3333333333333,85,85.7142857142857,85.1541905214074
GH14f0399,5,100,100,92.1052631578947,85,81.8181818181818,100,87.8787878787879,64.5161290322581,92.5,90,86.6666666666667,82.8571428571429,91.304347826087,80.5555555555556,62.5,64.2857142857143,85.1242368173931
GH14f0361,5,100,100,86.8421052631579,85,86.3636363636364,75,93.9393939393939,80.6451612903226,NA,93.3333333333333,100,77.1428571428572,86.9565217391304,80.5555555555556,80,50,85.0519043084925
GH14f0389,5,100,100,76.3157894736842,95,NA,78.5714285714286,93.9393939393939,NA,87.5,93.3333333333333,93.3333333333333,74.2857142857143,78.2608695652174,66.6666666666667,62.5,NA,84.5928099360594
GH14f0403,5,100,94.4444444444444,84.2105263157895,90,NA,75,81.8181818181818,70.9677419354839,97.5,96.6666666666667,86.6666666666667,71.4285714285714,91.304347826087,83.3333333333333,55,85.7142857142857,84.2703177433007
GH14f0390,5,100,94.4444444444444,81.5789473684211,90,81.8181818181818,92.8571428571429,93.9393939393939,70.9677419354839,87.5,80,80,82.8571428571429,95.6521739130435,72.2222222222222,72.5,71.4285714285714,84.235372674003
GH14f0342,5,94.2857142857143,88.8888888888889,81.5789473684211,90,90.9090909090909,82.1428571428571,96.969696969697,80.6451612903226,NA,90,86.6666666666667,82.8571428571429,100,83.3333333333333,62.5,50,84.0518333141423
GH14f0339,5,100,100,89.4736842105263,95,NA,92.8571428571429,93.9393939393939,80.6451612903226,NA,86.6666666666667,66.6666666666667,57.1428571428571,82.6086956521739,77.7777777777778,100,50,83.7698604431091
GH14f0388,5,100,94.4444444444444,NA,90,72.7272727272727,89.2857142857143,87.8787878787879,77.4193548387097,85,86.6666666666667,80,82.8571428571429,82.6086956521739,77.7777777777778,55,85.7142857142857,83.1586761895317
GH14f0394,5,94.2857142857143,100,81.5789473684211,90,68.1818181818182,85.7142857142857,96.969696969697,80.6451612903226,95,76.6666666666667,80,80,78.2608695652174,75,67.5,78.5714285714286,83.0234117883482
GH14f0371,5,NA,94.4444444444444,86.8421052631579,90,95.4545454545455,89.2857142857143,90.9090909090909,70.9677419354839,NA,70,100,68.5714285714286,91.304347826087,77.7777777777778,65,71.4285714285714,82.9989834211644
GH14f0380,5,82.8571428571429,100,78.9473684210526,90,90.9090909090909,75,90.9090909090909,77.4193548387097,95,83.3333333333333,80,60,86.9565217391304,91.6666666666667,67.5,71.4285714285714,82.6204463189243
GH14f0346,5,94.2857142857143,100,78.9473684210526,90,77.2727272727273,96.4285714285714,87.8787878787879,58.0645161290323,92.5,90,80,74.2857142857143,91.304347826087,75,62.5,71.4285714285714,82.4935199347662
GH14f0338,5,NA,100,65.7894736842105,90,100,92.8571428571429,87.8787878787879,83.8709677419355,77.5,93.3333333333333,73.3333333333333,68.5714285714286,73.9130434782609,80.5555555555556,85,64.2857142857143,82.4592520479802
GH14f0387,5,100,94.4444444444444,50,85,86.3636363636364,82.1428571428571,81.8181818181818,87.0967741935484,97.5,80,60,97.1428571428571,100,72.2222222222222,77.5,64.2857142857143,82.2197929758414
GH14f0357,5,100,88.8888888888889,73.6842105263158,95,86.3636363636364,85.7142857142857,81.8181818181818,74.1935483870968,75,90,60,88.5714285714286,86.9565217391304,83.3333333333333,62.5,NA,82.1349356894865
GH14f0381,5,100,88.8888888888889,36.8421052631579,100,72.7272727272727,85.7142857142857,75.7575757575758,83.8709677419355,95,76.6666666666667,100,71.4285714285714,100,86.1111111111111,82.5,57.1428571428571,82.0406439026452
GH14f0409,5,100,94.4444444444444,71.0526315789474,90,86.3636363636364,78.5714285714286,87.8787878787879,80.6451612903226,92.5,86.6666666666667,73.3333333333333,88.5714285714286,82.6086956521739,66.6666666666667,67.5,64.2857142857143,81.9430372064719
GH14f0382,5,94.2857142857143,77.7777777777778,89.4736842105263,85,86.3636363636364,92.8571428571429,96.969696969697,87.0967741935484,NA,90,66.6666666666667,65.7142857142857,86.9565217391304,72.2222222222222,55,NA,81.8845802143106
GH14f0334,5,100,100,84.2105263157895,90,77.2727272727273,82.1428571428571,93.9393939393939,80.6451612903226,95,70,100,68.5714285714286,47.8260869565217,52.7777777777778,85,71.4285714285714,81.1759081684619
GH14f0060,5,82.8571428571429,100,81.5789473684211,100,86.3636363636364,57.1428571428571,93.9393939393939,77.4193548387097,NA,96.6666666666667,60,74.2857142857143,69.5652173913043,83.3333333333333,NA,71.4285714285714,81.0414882582679
GH14f0377,5,100,100,71.0526315789474,95,86.3636363636364,85.7142857142857,90.9090909090909,54.8387096774194,90,90,80,74.2857142857143,78.2608695652174,61.1111111111111,62.5,64.2857142857143,80.270110218196
GH14f0347,5,94.2857142857143,94.4444444444444,73.6842105263158,95,68.1818181818182,82.1428571428571,66.6666666666667,93.5483870967742,92.5,60,66.6666666666667,82.8571428571429,78.2608695652174,83.3333333333333,72.5,78.5714285714286,80.1652212086487
GH14f0401,5,100,83.3333333333333,84.2105263157895,90,86.3636363636364,64.2857142857143,87.8787878787879,77.4193548387097,85,70,73.3333333333333,82.8571428571429,91.304347826087,66.6666666666667,77.5,57.1428571428571,79.8309813026286
GH14f0404,5,100,100,81.5789473684211,100,81.8181818181818,60.7142857142857,81.8181818181818,51.6129032258064,NA,73.3333333333333,100,80,91.304347826087,75,55,64.2857142857143,79.7643930260008
GH14f0373,5,100,100,76.3157894736842,70,72.7272727272727,78.5714285714286,87.8787878787879,64.5161290322581,NA,90,100,65.7142857142857,82.6086956521739,63.8888888888889,67.5,71.4285714285714,79.4099899578234
GH14f0344,5,74.2857142857143,94.4444444444444,NA,80,77.2727272727273,85.7142857142857,93.9393939393939,64.5161290322581,77.5,66.6666666666667,80,85.7142857142857,100,86.1111111111111,52.5,71.4285714285714,79.3395553072972
GH14f0408,5,94.2857142857143,100,68.4210526315789,80,72.7272727272727,60.7142857142857,84.8484848484848,64.5161290322581,87.5,90,93.3333333333333,54.2857142857143,89.1304347826087,77.7777777777778,77.5,71.4285714285714,79.154298177975
GH14f0386,5,100,100,92.1052631578947,95,81.8181818181818,NA,84.8484848484848,54.8387096774194,NA,96.6666666666667,100,54.2857142857143,69.5652173913043,61.1111111111111,52.5,64.2857142857143,79.0732188030351
GH14f0414,5,57.1428571428571,100,76.3157894736842,85,54.5454545454545,85.7142857142857,93.9393939393939,83.8709677419355,90,90,53.3333333333333,68.5714285714286,86.9565217391304,83.3333333333333,87.5,64.2857142857143,78.7818174887844
GH14f0029,5,NA,100,NA,95,81.8181818181818,NA,NA,58.0645161290323,NA,76.6666666666667,60,NA,NA,NA,NA,NA,78.5915607689801
GH14f0376,5,94.2857142857143,83.3333333333333,86.8421052631579,70,100,82.1428571428571,84.8484848484848,61.2903225806452,92.5,70,100,71.4285714285714,60.8695652173913,61.1111111111111,50,78.5714285714286,77.9514683614184
GH14f0362,5,88.5714285714286,100,52.6315789473684,85,90.9090909090909,71.4285714285714,75.7575757575758,67.741935483871,82.5,83.3333333333333,66.6666666666667,82.8571428571429,78.2608695652174,77.7777777777778,85,57.1428571428571,77.8486767775563
GH14f0336,5,NA,77.7777777777778,73.6842105263158,90,86.3636363636364,85.7142857142857,90.9090909090909,77.4193548387097,NA,70,80,57.1428571428571,73.9130434782609,80.5555555555556,67.5,78.5714285714286,77.825088634137
GH14f0391,5,91.4285714285714,88.8888888888889,78.9473684210526,65,NA,89.2857142857143,84.8484848484848,61.2903225806452,NA,NA,80,100,95.6521739130435,44.4444444444444,70,57.1428571428571,77.4560635349002
GH14f0412,5,100,94.4444444444444,71.0526315789474,80,59.0909090909091,82.1428571428571,100,70.9677419354839,95,86.6666666666667,73.3333333333333,51.4285714285714,86.9565217391304,75,32.5,78.5714285714286,77.3221941207358
GH14f0369,5,88.5714285714286,94.4444444444444,81.5789473684211,100,NA,64.2857142857143,90.9090909090909,67.741935483871,NA,NA,70,71.4285714285714,82.6086956521739,55.5555555555556,75,57.1428571428571,76.8667108340099
GH14f0337,5,100,94.4444444444444,NA,90,NA,46.4285714285714,NA,58.0645161290323,95,100,73.3333333333333,74.2857142857143,47.8260869565217,77.7777777777778,80,57.1428571428571,76.4848693460194
GH14f0416,5,100,94.4444444444444,NA,75,NA,67.8571428571429,90.9090909090909,77.4193548387097,NA,70,80,57.1428571428571,91.304347826087,72.2222222222222,52.5,64.2857142857143,76.3911672712514
GH14f0351,5,85.7142857142857,83.3333333333333,60.5263157894737,85,54.5454545454545,64.2857142857143,90.9090909090909,70.9677419354839,90,76.6666666666667,86.6666666666667,71.4285714285714,100,61.1111111111111,65,71.4285714285714,76.0989702384015
GH14f0419,5,94.2857142857143,100,52.6315789473684,50,86.3636363636364,75,87.8787878787879,80.6451612903226,85,83.3333333333333,80,71.4285714285714,78.2608695652174,55.5555555555556,52.5,71.4285714285714,75.2694862548174
GH14f0343,5,100,94.4444444444444,42.1052631578947,90,86.3636363636364,35.7142857142857,90.9090909090909,80.6451612903226,85,76.6666666666667,53.3333333333333,80,65.2173913043478,75,75,71.4285714285714,75.1142402882871
GH14f0363,5,68.5714285714286,77.7777777777778,57.8947368421053,90,54.5454545454545,71.4285714285714,84.8484848484848,67.741935483871,82.5,56.6666666666667,60,85.7142857142857,95.6521739130435,77.7777777777778,77.5,85.7142857142857,74.6458487052345
GH14f0372,5,94.2857142857143,83.3333333333333,78.9473684210526,75,95.4545454545455,78.5714285714286,96.969696969697,67.741935483871,90,0,80,54.2857142857143,91.304347826087,75,65,64.2857142857143,74.3862374323224
GH14f0335,5,94.2857142857143,100,60.5263157894737,75,68.1818181818182,57.1428571428571,78.7878787878788,67.741935483871,NA,76.6666666666667,60,74.2857142857143,73.9130434782609,66.6666666666667,62.5,92.8571428571429,73.9037169084043
GH14f0364,5,94.2857142857143,94.4444444444444,73.6842105263158,75,63.6363636363636,53.5714285714286,69.6969696969697,64.5161290322581,82.5,70,93.3333333333333,62.8571428571429,82.6086956521739,55.5555555555556,80,64.2857142857143,73.7484813673384
GH14f0353,5,100,94.4444444444444,71.0526315789474,90,86.3636363636364,35.7142857142857,93.9393939393939,51.6129032258064,95,76.6666666666667,53.3333333333333,60,86.9565217391304,16.6666666666667,75,92.8571428571429,73.7254766580909
GH14f0393,5,NA,NA,65.7894736842105,NA,NA,NA,NA,NA,NA,NA,NA,74.2857142857143,91.304347826087,69.4444444444444,62.5,78.5714285714286,73.6492348019808
GH14f0359,5,100,100,57.8947368421053,90,45.4545454545455,42.8571428571429,84.8484848484848,54.8387096774194,67.5,93.3333333333333,80,74.2857142857143,86.9565217391304,75,57.5,64.2857142857143,73.4221814577244
GH14f0059,5,85.7142857142857,88.8888888888889,NA,80,63.6363636363636,NA,90.9090909090909,77.4193548387097,NA,56.6666666666667,73.3333333333333,54.2857142857143,52.1739130434783,69.4444444444444,NA,78.5714285714286,72.5869570277004
GH14f0406,5,100,88.8888888888889,65.7894736842105,85,86.3636363636364,89.2857142857143,84.8484848484848,70.9677419354839,NA,70,66.6666666666667,51.4285714285714,73.9130434782609,50,55,42.8571428571429,72.0672909624707
GH14f0418,5,94.2857142857143,100,84.2105263157895,90,81.8181818181818,67.8571428571429,93.9393939393939,58.0645161290323,95,0,60,60,86.9565217391304,58.3333333333333,52.5,64.2857142857143,71.7031902939646
GH14f0058,5,91.4285714285714,94.4444444444444,NA,80,81.8181818181818,57.1428571428571,72.7272727272727,67.741935483871,NA,63.3333333333333,80,62.8571428571429,78.2608695652174,55.5555555555556,NA,42.8571428571429,71.3974851702762
GH14f0374,5,85.7142857142857,83.3333333333333,71.0526315789474,95,59.0909090909091,64.2857142857143,75.7575757575758,64.5161290322581,87.5,80,46.6666666666667,65.7142857142857,65.2173913043478,61.1111111111111,65,64.2857142857143,70.8903592421968
GH14f0415,5,NA,NA,NA,NA,NA,64.2857142857143,87.8787878787879,64.5161290322581,70,93.3333333333333,80,60,60.8695652173913,63.8888888888889,57.5,71.4285714285714,70.3364536422677
GH14f0375,5,77.1428571428572,100,73.6842105263158,90,63.6363636363636,53.5714285714286,93.9393939393939,54.8387096774194,67.5,36.6666666666667,86.6666666666667,31.4285714285714,73.9130434782609,80.5555555555556,65,64.2857142857143,69.5518238484509
GH14f0383,5,80,72.2222222222222,68.4210526315789,65,68.1818181818182,71.4285714285714,81.8181818181818,77.4193548387097,67.5,70,40,45.7142857142857,65.2173913043478,83.3333333333333,70,71.4285714285714,68.6052989313513
GH14f0395,5,94.2857142857143,100,52.6315789473684,70,63.6363636363636,35.7142857142857,69.6969696969697,64.5161290322581,NA,76.6666666666667,46.6666666666667,85.7142857142857,69.5652173913043,61.1111111111111,60,78.5714285714286,68.5850944956282
GH14f0411,5,NA,77.7777777777778,NA,85,81.8181818181818,57.1428571428571,81.8181818181818,NA,77.5,90,46.6666666666667,40,69.5652173913043,61.1111111111111,55,64.2857142857143,68.2835160009073
GH14f0063,5,91.4285714285714,100,NA,90,68.1818181818182,60.7142857142857,81.8181818181818,NA,0,66.6666666666667,60,NA,NA,52.7777777777778,NA,57.1428571428571,66.2481962481963
GH14f0061,5,85.7142857142857,94.4444444444444,NA,95,0,0,81.8181818181818,58.0645161290323,95,66.6666666666667,80,NA,82.6086956521739,47.2222222222222,NA,71.4285714285714,65.9975064673522
GH14f0379,5,100,77.7777777777778,47.3684210526316,80,63.6363636363636,35.7142857142857,69.6969696969697,61.2903225806452,90,50,60,65.7142857142857,65.2173913043478,61.1111111111111,57.5,NA,65.6684619058945
