Username,Section,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7.8,Ch9,Ch10,Ch11,Ch12,Ch15I,Ch15II,Ch16,Ch17,Ch18,Ch19,Ch20,AvgCrtPct
CD13f0292,1,82.8571428571429,96.7741935483871,62.5,88.8888888888889,96.1538461538462,100,91.4285714285714,100,92.8571428571429,78.7878787878788,100,77.1428571428572,71.4285714285714,100,100,82.051282051282,92.8571428571429,87.5,88.9570843334284
CD13f0295,1,97.1428571428571,87.0967741935484,75,72.2222222222222,80.7692307692308,83.3333333333333,88.5714285714286,100,85.7142857142857,96.969696969697,100,94.2857142857143,82.8571428571429,82.6086956521739,96.1538461538462,87.1794871794872,92.8571428571429,95.8333333333333,88.8108439575247
CD13f0293,1,100,90.3225806451613,81.25,83.3333333333333,NA,88.8888888888889,91.4285714285714,90.9090909090909,88.0952380952381,81.8181818181818,100,77.1428571428572,NA,100,84.6153846153846,79.4871794871795,100,79.1666666666667,88.5286233144096
CD13f0050,1,94.2857142857143,96.7741935483871,93.75,88.8888888888889,80.7692307692308,91.6666666666667,NA,NA,NA,NA,87.5,NA,97.1428571428571,91.304347826087,76.9230769230769,71.7948717948718,100,79.1666666666667,88.4589626548036
CD13f0096,1,100,100,68.75,83.3333333333333,92.3076923076923,88.8888888888889,83.5714285714286,NA,NA,84.8484848484848,100,74.2857142857143,78.5714285714286,100,100,79.4871794871795,100,79.1666666666667,88.3256760600511
CD13f0290,1,100,96.7741935483871,87.5,91.6666666666667,57.6923076923077,100,85,90.9090909090909,100,93.9393939393939,100,65.7142857142857,NA,95.6521739130435,NA,NA,NA,70.8333333333333,88.2629604083221
CD13f0111,1,100,93.5483870967742,87.5,94.4444444444444,92.3076923076923,81.9444444444444,94.2857142857143,NA,95.2380952380952,87.8787878787879,100,100,70,69.5652173913043,100,87.1794871794872,NA,54.1666666666667,88.0036835583382
CD13f0286,1,94.2857142857143,90.3225806451613,90.625,66.6666666666667,96.1538461538462,94.4444444444444,69.2857142857143,100,83.3333333333333,87.8787878787879,100,80,80,82.6086956521739,100,92.3076923076923,100,75,87.9395819807519
CD13f0284,1,100,96.7741935483871,81.25,83.3333333333333,84.6153846153846,83.3333333333333,88.5714285714286,90.9090909090909,97.6190476190476,72.7272727272727,100,68.5714285714286,82.8571428571429,91.304347826087,92.3076923076923,82.051282051282,92.8571428571429,91.6666666666667,87.8193770997067
CD13f0251,1,100,93.5483870967742,90.625,NA,96.1538461538462,80.5555555555556,76.4285714285714,100,97.6190476190476,93.9393939393939,100,74.2857142857143,82.8571428571429,82.6086956521739,96.1538461538462,76.9230769230769,71.4285714285714,79.1666666666667,87.7819715153165
CD13f0028,1,94.2857142857143,NA,87.5,80.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4470899470899
CD13f0004,1,100,74.1935483870968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.0967741935484
CD13f0261,1,100,100,78.125,72.2222222222222,92.3076923076923,88.8888888888889,72.8571428571428,100,90.4761904761905,84.8484848484848,87.5,60,91.4285714285714,82.6086956521739,100,71.7948717948718,100,91.6666666666667,86.9291348412725
CD13f0294,1,100,93.5483870967742,NA,83.3333333333333,73.0769230769231,83.3333333333333,88.5714285714286,100,95.2380952380952,87.8787878787879,NA,82.8571428571429,71.4285714285714,86.9565217391304,76.9230769230769,89.7435897435898,85.7142857142857,83.3333333333333,86.3710506417379
CD13f0108,1,NA,77.4193548387097,75,72.2222222222222,84.6153846153846,88.8888888888889,76.4285714285714,NA,90.4761904761905,90.9090909090909,100,77.1428571428572,85.7142857142857,91.304347826087,88.4615384615385,92.3076923076923,100,83.3333333333333,85.8889848853033
CD13f0282,1,100,96.7741935483871,87.5,94.4444444444444,96.1538461538462,100,87.8571428571429,100,92.8571428571429,66.6666666666667,87.5,85.7142857142857,60,82.6086956521739,100,82.051282051282,57.1428571428571,66.6666666666667,85.7742902086053
CD13f0302,1,71.4285714285714,100,87.5,88.8888888888889,96.1538461538462,83.3333333333333,80.7142857142857,100,92.8571428571429,87.8787878787879,87.5,71.4285714285714,80,91.304347826087,76.9230769230769,82.051282051282,78.5714285714286,83.3333333333333,85.5481609104798
CD13f0110,1,91.4285714285714,100,75,72.2222222222222,88.4615384615385,77.7777777777778,65.7142857142857,NA,92.8571428571429,87.8787878787879,100,77.1428571428572,NA,95.6521739130435,88.4615384615385,84.6153846153846,NA,83.3333333333333,85.3697075870989
CD13f0259,1,97.1428571428571,100,81.25,88.8888888888889,84.6153846153846,88.8888888888889,82.8571428571429,90.9090909090909,85.7142857142857,87.8787878787879,87.5,74.2857142857143,64.2857142857143,82.6086956521739,84.6153846153846,94.8717948717949,NA,70.8333333333333,85.1262331729084
CD13f0255,1,100,96.7741935483871,78.125,83.3333333333333,84.6153846153846,88.8888888888889,90.7142857142857,90.9090909090909,80.9523809523809,81.8181818181818,100,71.4285714285714,67.1428571428571,82.6086956521739,92.3076923076923,94.8717948717949,NA,58.3333333333333,84.8719814421386
CD13f0277,1,100,90.3225806451613,87.5,83.3333333333333,80.7692307692308,80.5555555555556,94.2857142857143,81.8181818181818,92.8571428571429,81.8181818181818,87.5,85.7142857142857,61.4285714285714,82.6086956521739,84.6153846153846,79.4871794871795,92.8571428571429,75,84.5817322687355
CD13f0281,1,100,87.0967741935484,62.5,77.7777777777778,73.0769230769231,83.3333333333333,91.4285714285714,90.9090909090909,90.4761904761905,93.9393939393939,87.5,88.5714285714286,94.2857142857143,82.6086956521739,53.8461538461538,82.051282051282,92.8571428571429,87.5,84.4310262443736
CD13f0271,1,97.1428571428571,93.5483870967742,81.25,72.2222222222222,76.9230769230769,83.3333333333333,67.8571428571429,90.9090909090909,85.7142857142857,93.9393939393939,87.5,91.4285714285714,71.4285714285714,82.6086956521739,92.3076923076923,79.4871794871795,92.8571428571429,79.1666666666667,84.4235727758986
CD13f0296,1,100,90.3225806451613,65.625,72.2222222222222,73.0769230769231,94.4444444444444,67.1428571428571,81.8181818181818,85.7142857142857,93.9393939393939,100,74.2857142857143,84.2857142857143,78.2608695652174,80.7692307692308,87.1794871794872,100,79.1666666666667,83.7918650975278
CD13f0266,1,100,90.3225806451613,68.75,58.3333333333333,53.8461538461538,94.4444444444444,81.4285714285714,81.8181818181818,90.4761904761905,93.9393939393939,100,80,80,91.304347826087,88.4615384615385,83.3333333333333,NA,83.3333333333333,83.517141346219
CD13f0299,1,94.2857142857143,83.8709677419355,75,83.3333333333333,76.9230769230769,83.3333333333333,55,63.6363636363636,95.2380952380952,90.9090909090909,100,62.8571428571429,74.2857142857143,95.6521739130435,92.3076923076923,87.1794871794872,78.5714285714286,91.6666666666667,82.447237843451
CD13f0089,1,NA,93.5483870967742,NA,94.4444444444444,80.7692307692308,88.8888888888889,98.5714285714286,NA,88.0952380952381,93.9393939393939,NA,85.7142857142857,77.1428571428572,86.9565217391304,42.3076923076923,76.9230769230769,64.2857142857143,79.1666666666667,82.1967018989159
CD13f0245,1,100,93.5483870967742,78.125,70,84.6153846153846,88.8888888888889,42.8571428571429,81.8181818181818,90.4761904761905,93.9393939393939,100,NA,78.5714285714286,65.2173913043478,69.2307692307692,79.4871794871795,85.7142857142857,87.5,81.7640955294099
CD13f0297,1,88.5714285714286,NA,75,94.4444444444444,84.6153846153846,84.7222222222222,80,90.9090909090909,92.8571428571429,69.6969696969697,100,51.4285714285714,67.1428571428571,86.9565217391304,88.4615384615385,74.3589743589744,85.7142857142857,75,81.7576136565906
CD13f0254,1,97.1428571428571,80.6451612903226,NA,83.3333333333333,80.7692307692308,88.8888888888889,87.8571428571429,90.9090909090909,97.6190476190476,93.9393939393939,100,54.2857142857143,57.1428571428571,95.6521739130435,73.0769230769231,43.5897435897436,NA,NA,81.6567705838393
CD13f0258,1,82.8571428571429,96.7741935483871,81.25,79.6277777777778,57.6923076923077,100,84.2857142857143,72.7272727272727,85.7142857142857,66.6666666666667,75,68.5714285714286,88.5714285714286,82.6086956521739,80.7692307692308,94.8717948717949,85.7142857142857,83.3333333333333,81.5019754862906
CD13f0247,1,NA,93.5483870967742,75,77.7777777777778,65.3846153846154,81.9444444444444,82.1428571428571,90.9090909090909,95.2380952380952,81.8181818181818,100,74.2857142857143,NA,82.6086956521739,80.7692307692308,NA,78.5714285714286,62.5,81.4999012726923
CD13f0300,1,94.2857142857143,67.741935483871,71.875,66.6666666666667,92.3076923076923,91.6666666666667,77.1428571428572,90.9090909090909,90.4761904761905,66.6666666666667,87.5,68.5714285714286,68.5714285714286,91.304347826087,80.7692307692308,66.6666666666667,85.7142857142857,79.1666666666667,79.8890297439561
CD13f0285,1,94.2857142857143,NA,78.125,77.7777777777778,76.9230769230769,66.6666666666667,59.2857142857143,100,97.6190476190476,90.9090909090909,100,62.8571428571429,54.2857142857143,86.9565217391304,76.9230769230769,84.6153846153846,85.7142857142857,62.5,79.7320126236367
CD13f0088,1,85.7142857142857,NA,84.375,83.3333333333333,NA,NA,59.2857142857143,NA,NA,NA,100,NA,NA,91.304347826087,53.8461538461538,NA,NA,NA,79.6941192865106
CD13f0280,1,91.4285714285714,87.0967741935484,59.375,94.4444444444444,65.3846153846154,94.4444444444444,77.1428571428572,72.7272727272727,83.3333333333333,78.7878787878788,87.5,80,75.7142857142857,69.5652173913043,NA,87.1794871794872,71.4285714285714,79.1666666666667,79.6893776627813
CD13f0246,1,91.4285714285714,74.1935483870968,53.125,94.4444444444444,61.5384615384615,77.7777777777778,85.7142857142857,81.8181818181818,90.4761904761905,90.9090909090909,100,51.4285714285714,82.8571428571429,78.2608695652174,73.0769230769231,79.4871794871795,92.8571428571429,70.8333333333333,79.4570397277562
CD13f0272,1,97.1428571428571,83.8709677419355,75,66.6666666666667,84.6153846153846,83.3333333333333,49.2857142857143,81.8181818181818,85.7142857142857,87.8787878787879,87.5,77.1428571428572,65.7142857142857,69.5652173913043,88.4615384615385,76.9230769230769,92.8571428571429,62.5,78.6661276492974
CD13f0090,1,100,NA,81.25,83.3333333333333,92.3076923076923,80.5555555555556,71.4285714285714,NA,80.9523809523809,33.3333333333333,NA,NA,NA,NA,96.1538461538462,74.3589743589744,NA,66.6666666666667,78.2127594627595
CD13f0244,1,91.4285714285714,96.7741935483871,71.875,72.2222222222222,96.1538461538462,94.4444444444444,85,81.8181818181818,83.3333333333333,84.8484848484848,87.5,45.7142857142857,72.8571428571428,60.8695652173913,61.5384615384615,74.3589743589744,92.8571428571429,54.1666666666667,78.2089176115298
CD13f0276,1,94.2857142857143,74.1935483870968,65.625,NA,69.2307692307692,55.5555555555556,60.7142857142857,100,88.0952380952381,75.7575757575758,100,65.7142857142857,81.4285714285714,78.2608695652174,76.9230769230769,87.1794871794872,78.5714285714286,70.8333333333333,77.7863964553903
CD13f0264,1,85.7142857142857,93.5483870967742,59.375,72.2222222222222,84.6153846153846,52.7777777777778,77.8571428571429,72.7272727272727,85.7142857142857,93.9393939393939,87.5,45.7142857142857,82.8571428571429,78.2608695652174,88.4615384615385,76.9230769230769,78.5714285714286,70.8333333333333,77.0896015605868
CD13f0268,1,88.5714285714286,NA,81.25,83.3333333333333,80.7692307692308,77.7777777777778,46.4285714285714,81.8181818181818,NA,72.7272727272727,100,NA,52.8571428571429,82.6086956521739,73.0769230769231,79.4871794871795,78.5714285714286,70.8333333333333,76.6740332935985
CD13f0267,1,91.4285714285714,93.5483870967742,65.625,77.7777777777778,61.5384615384615,94.4444444444444,64.2857142857143,90.9090909090909,83.3333333333333,72.7272727272727,100,14.2857142857143,65.7142857142857,82.6086956521739,73.0769230769231,69.2307692307692,100,79.1666666666667,76.6500615648874
CD13f0094,1,100,83.8709677419355,68.75,72.2222222222222,76.9230769230769,88.8888888888889,82.1428571428571,NA,NA,87.8787878787879,75,71.4285714285714,48.5714285714286,82.6086956521739,65.3846153846154,76.9230769230769,85.7142857142857,54.1666666666667,76.2796338211617
CD13f0101,1,85.7142857142857,74.1935483870968,65.625,66.6666666666667,80.7692307692308,61.1111111111111,73.5714285714286,NA,88.0952380952381,87.8787878787879,87.5,NA,68.5714285714286,78.2608695652174,69.2307692307692,76.9230769230769,NA,75,75.9407627656225
CD13f0279,1,88.5714285714286,74.1935483870968,75,61.1111111111111,NA,100,NA,100,88.0952380952381,96.969696969697,NA,28.5714285714286,58.5714285714286,NA,NA,61.5384615384615,78.5714285714286,NA,75.9328141989432
CD13f0250,1,82.8571428571429,93.5483870967742,75,61.1111111111111,84.6153846153846,22.2222222222222,72.8571428571428,100,95.2380952380952,NA,NA,91.4285714285714,62.8571428571429,56.5217391304348,88.4615384615385,84.6153846153846,NA,62.5,75.588924166063
CD13f0105,1,74.2857142857143,87.0967741935484,59.375,44.4444444444444,76.9230769230769,72.2222222222222,97.1428571428571,NA,76.1904761904762,93.9393939393939,87.5,48.5714285714286,97.1428571428571,65.2173913043478,88.4615384615385,89.7435897435898,NA,45.8333333333333,75.2556311186768
CD13f0248,1,94.2857142857143,NA,75,83.3333333333333,57.6923076923077,72.2222222222222,72.8571428571428,90.9090909090909,92.8571428571429,87.8787878787879,75,60,68.5714285714286,73.9130434782609,61.5384615384615,64.1025641025641,NA,58.3333333333333,74.2809108162369
CD13f0252,1,82.8571428571429,74.1935483870968,53.125,44.4444444444444,NA,66.6666666666667,81.4285714285714,72.7272727272727,88.0952380952381,87.8787878787879,NA,68.5714285714286,NA,91.304347826087,88.4615384615385,64.1025641025641,92.8571428571429,54.1666666666667,74.0586907313766
CD13f0109,1,97.1428571428571,77.4193548387097,56.25,51.1111111111111,69.2307692307692,58.3333333333333,79.2857142857143,NA,NA,69.6969696969697,87.5,62.8571428571429,92.8571428571429,86.9565217391304,80.7692307692308,NA,75,58.3333333333333,73.5162320796963
CD13f0274,1,77.1428571428572,83.8709677419355,81.25,88.8888888888889,84.6153846153846,66.6666666666667,71.4285714285714,100,90.4761904761905,78.7878787878788,NA,45.7142857142857,58.5714285714286,78.2608695652174,42.3076923076923,66.6666666666667,85.7142857142857,45.8333333333333,73.3056451541931
CD13f0093,1,NA,NA,NA,72.2222222222222,84.6153846153846,66.6666666666667,67.8571428571429,NA,95.2380952380952,78.7878787878788,100,60,NA,60.8695652173913,38.4615384615385,NA,NA,NA,72.471849406632
CD13f0011,1,100,32.258064516129,81.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1693548387097
CD13f0102,1,100,NA,NA,NA,NA,NA,42.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.0714285714286
CD13f0288,1,77.1428571428572,77.4193548387097,75,77.7777777777778,61.5384615384615,100,61.4285714285714,54.5454545454545,64.2857142857143,72.7272727272727,87.5,NA,65.7142857142857,73.9130434782609,61.5384615384615,66.6666666666667,NA,45.8333333333333,70.1894534384892
CD13f0029,1,100,83.8709677419355,46.875,48.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9087141577061
CD13f0253,1,97.1428571428571,93.5483870967742,65.625,83.3333333333333,46.1538461538462,77.7777777777778,2.85714285714286,100,NA,NA,NA,NA,62.8571428571429,78.2608695652174,84.6153846153846,84.6153846153846,92.8571428571429,8.33333333333333,69.8555430146669
CD13f0100,1,97.1428571428571,96.7741935483871,56.25,57.4055555555556,61.5384615384615,58.3333333333333,72.1428571428571,NA,NA,NA,75,77.1428571428572,57.1428571428571,73.9130434782609,76.9230769230769,60.2564102564103,71.4285714285714,45.8333333333333,69.1484938644546
CD13f0243,1,91.4285714285714,93.5483870967742,37.5,NA,NA,65.2777777777778,52.8571428571429,90.9090909090909,78.5714285714286,63.6363636363636,87.5,51.4285714285714,61.4285714285714,82.6086956521739,84.6153846153846,61.5384615384615,35.7142857142857,66.6666666666667,69.076837457579
CD13f0013,1,82.8571428571429,74.1935483870968,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0168970814132
CD13f0103,1,88.5714285714286,93.5483870967742,71.875,72.2222222222222,69.2307692307692,58.3333333333333,89.2857142857143,NA,95.2380952380952,63.6363636363636,NA,62.8571428571429,57.1428571428571,65.2173913043478,30.7692307692308,46.1538461538462,NA,NA,68.8629844172947
CD13f0287,1,91.4285714285714,87.0967741935484,62.5,NA,57.6923076923077,100,60,90.9090909090909,76.1904761904762,81.8181818181818,87.5,57.1428571428571,58.5714285714286,69.5652173913043,50,56.4102564102564,28.5714285714286,41.6666666666667,68.0625445285952
CD13f0306,1,91.4285714285714,70.9677419354839,75,77.7777777777778,46.1538461538462,63.8888888888889,43.5714285714286,81.8181818181818,90.4761904761905,72.7272727272727,75,60,50,NA,57.6923076923077,71.7948717948718,NA,58.3333333333333,67.9144007873847
CD13f0030,1,74.2857142857143,83.8709677419355,NA,43.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.163338453661
CD13f0099,1,NA,83.8709677419355,59.375,78.8888888888889,34.6153846153846,33.3333333333333,83.5714285714286,NA,NA,84.8484848484848,NA,57.1428571428571,68.5714285714286,82.6086956521739,69.2307692307692,38.4615384615385,64.2857142857143,62.5,64.3788922388527
CD13f0107,1,88.5714285714286,0,68.75,72.2222222222222,57.6923076923077,77.7777777777778,53.5714285714286,NA,9.52380952380952,NA,100,71.4285714285714,NA,NA,92.3076923076923,NA,NA,NA,62.8950216450216
CD13f0051,1,80,NA,62.5,NA,NA,36.1111111111111,NA,NA,80.9523809523809,81.8181818181818,75,28.5714285714286,64.2857142857143,69.5652173913043,69.2307692307692,61.5384615384615,0,NA,59.1311054082793
CD13f0012,1,94.2857142857143,74.1935483870968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1597542242704
CD13f0265,1,80,77.4193548387097,46.875,28.7055555555556,34.6153846153846,NA,43.5714285714286,90.9090909090909,64.2857142857143,51.5151515151515,87.5,45.7142857142857,40,43.4782608695652,53.8461538461538,43.5897435897436,35.7142857142857,33.3333333333333,53.0042790210825
EF13f0006,5,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
EF13f0368,5,100,90.3225806451613,100,NA,92.3076923076923,100,91.4285714285714,100,100,NA,100,97.1428571428571,NA,95.6521739130435,100,100,100,95.8333333333333,97.5124805847106
EF13f0311,5,100,100,96.875,94.4444444444444,100,100,96.4285714285714,100,100,90.9090909090909,100,88.5714285714286,97.1428571428571,95.6521739130435,100,94.8717948717949,100,87.5,96.7997422934017
EF13f0369,5,100,100,100,77.7777777777778,100,100,97.1428571428571,100,100,96.969696969697,100,88.5714285714286,94.2857142857143,91.304347826087,100,94.8717948717949,100,95.8333333333333,96.4864972654828
EF13f0360,5,100,96.7741935483871,93.75,94.4444444444444,96.1538461538462,88.8888888888889,97.1428571428571,100,97.6190476190476,96.969696969697,100,82.8571428571429,94.2857142857143,100,100,97.4358974358974,100,100,96.4623182969957
EF13f0313,5,100,93.5483870967742,100,94.4444444444444,96.1538461538462,94.4444444444444,93.5714285714286,100,95.2380952380952,93.9393939393939,100,97.1428571428571,87.1428571428571,100,100,87.1794871794872,100,95.8333333333333,96.0354763714979
EF13f0310,5,100,96.7741935483871,96.875,100,96.1538461538462,94.4444444444444,96.4285714285714,100,97.6190476190476,87.8787878787879,100,100,91.4285714285714,100,92.3076923076923,NA,92.8571428571429,87.5,95.898076333323
EF13f0338,5,88.5714285714286,96.7741935483871,87.5,94.4444444444444,92.3076923076923,97.2222222222222,94.2857142857143,100,97.6190476190476,96.969696969697,100,100,88.5714285714286,100,96.1538461538462,87.1794871794872,100,91.6666666666667,94.9592149188923
EF13f0337,5,100,96.7741935483871,90.625,83.3333333333333,96.1538461538462,100,88.5714285714286,100,97.6190476190476,96.969696969697,100,97.1428571428571,80,100,96.1538461538462,89.7435897435898,100,95.8333333333333,94.940009587187
EF13f0335,5,100,93.5483870967742,96.875,94.4444444444444,100,100,94.2857142857143,100,97.6190476190476,87.8787878787879,100,97.1428571428571,85.7142857142857,89.1304347826087,92.3076923076923,92.3076923076923,100,87.5,94.9307968655503
EF13f0342,5,100,96.7741935483871,100,94.4444444444444,96.1538461538462,100,100,100,100,87.8787878787879,87.5,100,84.2857142857143,82.6086956521739,88.4615384615385,92.3076923076923,100,95.8333333333333,94.7915692258843
EF13f0341,5,100,100,87.5,88.8888888888889,92.3076923076923,97.2222222222222,97.1428571428571,100,NA,96.969696969697,100,NA,82.8571428571429,91.304347826087,88.4615384615385,92.3076923076923,100,100,94.6851299364886
EF13f0331,5,91.4285714285714,100,96.875,94.4444444444444,100,94.4444444444444,94.2857142857143,100,97.6190476190476,93.9393939393939,100,74.2857142857143,97.1428571428571,82.6086956521739,96.1538461538462,92.3076923076923,100,95.8333333333333,94.5204863909574
EF13f0356,5,97.1428571428571,96.7741935483871,87.5,88.8888888888889,96.1538461538462,100,92.8571428571429,100,95.2380952380952,93.9393939393939,100,97.1428571428571,85.7142857142857,91.304347826087,92.3076923076923,100,92.8571428571429,91.6666666666667,94.4159672379635
EF13f0326,5,97.1428571428571,90.3225806451613,87.5,100,100,88.8888888888889,100,100,90.4761904761905,87.8787878787879,100,97.1428571428571,100,95.6521739130435,88.4615384615385,87.1794871794872,92.8571428571429,95.8333333333333,94.4075465510716
EF13f0343,5,100,83.8709677419355,100,92.2222222222222,88.4615384615385,94.4444444444444,88.5714285714286,100,95.2380952380952,93.9393939393939,100,97.1428571428571,100,78.2608695652174,92.3076923076923,92.3076923076923,100,100,94.2648445523621
EF13f0332,5,100,96.7741935483871,84.375,91.6666666666667,92.3076923076923,100,97.1428571428571,100,88.0952380952381,90.9090909090909,100,80,91.4285714285714,95.6521739130435,92.3076923076923,92.3076923076923,100,95.8333333333333,93.8222334422369
EF13f0321,5,97.1428571428571,100,84.375,88.8888888888889,100,100,97.1428571428571,100,97.6190476190476,96.969696969697,100,80,84.2857142857143,91.304347826087,80.7692307692308,92.3076923076923,92.8571428571429,100,93.536804211623
EF13f0358,5,94.2857142857143,93.5483870967742,90.625,100,100,100,85.7142857142857,100,90.4761904761905,84.8484848484848,100,94.2857142857143,90,91.304347826087,80.7692307692308,87.1794871794872,100,95.8333333333333,93.2705653230723
EF13f0323,5,100,96.7741935483871,84.375,88.8888888888889,88.4615384615385,97.2222222222222,88.5714285714286,100,92.8571428571429,96.969696969697,100,80,82.8571428571429,95.6521739130435,92.3076923076923,100,100,91.6666666666667,93.1446548479917
EF13f0370,5,94.2857142857143,100,81.25,100,96.1538461538462,94.4444444444444,94.2857142857143,81.8181818181818,76.1904761904762,100,87.5,80,97.1428571428571,100,100,97.4358974358974,92.8571428571429,95.8333333333333,92.7332004415338
EF13f0015,5,100,96.7741935483871,81.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.6747311827957
EF13f0376,5,100,100,90.625,94.4444444444444,92.3076923076923,83.3333333333333,80.7142857142857,100,97.6190476190476,90.9090909090909,100,88.5714285714286,87.1428571428571,82.6086956521739,100,92.3076923076923,100,83.3333333333333,92.4398278519655
EF13f0316,5,100,100,84.375,88.8888888888889,76.9230769230769,100,91.4285714285714,100,NA,96.969696969697,100,80,88.5714285714286,91.304347826087,92.3076923076923,87.1794871794872,100,91.6666666666667,92.3302856918586
EF13f0364,5,94.2857142857143,100,93.75,94.4444444444444,80.7692307692308,100,82.1428571428571,100,90.4761904761905,96.969696969697,100,74.2857142857143,85.7142857142857,91.304347826087,80.7692307692308,92.3076923076923,100,79.1666666666667,90.9103373143228
EF13f0315,5,97.1428571428571,96.7741935483871,81.25,77.7777777777778,80.7692307692308,100,77.1428571428572,100,90.4761904761905,78.7878787878788,100,85.7142857142857,97.1428571428571,95.6521739130435,92.3076923076923,94.8717948717949,100,87.5,90.7394327552696
EF13f0005,5,97.1428571428571,83.8709677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.5069124423963
EF13f0336,5,100,87.0967741935484,90.625,94.4444444444444,92.3076923076923,86.1111111111111,92.1428571428571,72.7272727272727,80.9523809523809,96.969696969697,100,82.8571428571429,68.5714285714286,95.6521739130435,96.1538461538462,97.4358974358974,100,91.6666666666667,90.3174658581683
EF13f0366,5,97.1428571428571,93.5483870967742,84.375,88.8888888888889,92.3076923076923,83.3333333333333,72.1428571428571,100,85.7142857142857,90.9090909090909,100,88.5714285714286,85.7142857142857,82.6086956521739,96.1538461538462,92.3076923076923,100,91.6666666666667,90.2991670889929
EF13f0339,5,91.4285714285714,100,96.875,88.8888888888889,88.4615384615385,94.4444444444444,73.5714285714286,100,90.4761904761905,90.9090909090909,100,71.4285714285714,87.1428571428571,95.6521739130435,84.6153846153846,89.7435897435898,100,75,89.9243183346444
EF13f0384,5,91.4285714285714,96.7741935483871,90.625,94.4444444444444,88.4615384615385,66.6666666666667,88.5714285714286,100,97.6190476190476,93.9393939393939,100,91.4285714285714,72.8571428571428,91.304347826087,92.3076923076923,79.4871794871795,100,79.1666666666667,89.7267714029343
EF13f0317,5,97.1428571428571,96.7741935483871,87.5,94.4444444444444,100,100,69.2857142857143,100,100,100,87.5,97.1428571428571,88.5714285714286,100,92.3076923076923,35.8974358974359,NA,75,89.503919020048
EF13f0032,5,94.2857142857143,93.5483870967742,NA,80.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.463218979348
EF13f0350,5,94.2857142857143,80.6451612903226,68.75,80.5555555555556,96.1538461538462,86.1111111111111,93.5714285714286,100,88.0952380952381,90.9090909090909,100,80,82.8571428571429,93.4782608695652,96.1538461538462,94.8717948717949,92.8571428571429,87.5,89.2664074212111
EF13f0377,5,100,80.6451612903226,75,94.4444444444444,92.3076923076923,88.8888888888889,90,100,95.2380952380952,93.9393939393939,100,80,74.2857142857143,100,84.6153846153846,92.3076923076923,92.8571428571429,66.6666666666667,88.9553487134132
EF13f0117,5,88.5714285714286,NA,87.5,77.7777777777778,100,100,94.2857142857143,NA,97.6190476190476,75.7575757575758,100,71.4285714285714,80,91.304347826087,96.1538461538462,92.3076923076923,78.5714285714286,91.6666666666667,88.9340060603648
EF13f0359,5,94.2857142857143,96.7741935483871,87.5,84.4444444444444,92.3076923076923,73.6111111111111,90,90.9090909090909,83.3333333333333,93.9393939393939,100,80,91.4285714285714,78.2608695652174,88.4615384615385,82.051282051282,100,87.5,88.6004019658765
EF13f0371,5,97.1428571428571,87.0967741935484,87.5,94.4444444444444,96.1538461538462,86.1111111111111,82.1428571428571,81.8181818181818,95.2380952380952,78.7878787878788,87.5,94.2857142857143,84.2857142857143,95.6521739130435,69.2307692307692,92.3076923076923,92.8571428571429,91.6666666666667,88.5678844210868
EF13f0351,5,100,80.6451612903226,75,94.4444444444444,88.4615384615385,91.6666666666667,77.1428571428572,81.8181818181818,80.9523809523809,96.969696969697,87.5,80,97.1428571428571,91.304347826087,84.6153846153846,94.8717948717949,100,79.1666666666667,87.8723321593822
EF13f0344,5,100,100,75,94.4444444444444,80.7692307692308,100,75,100,100,87.8787878787879,75,62.8571428571429,80,86.9565217391304,88.4615384615385,97.4358974358974,92.8571428571429,79.1666666666667,87.5459651727768
EF13f0118,5,85.7142857142857,87.0967741935484,81.25,83.3333333333333,76.9230769230769,94.4444444444444,85,NA,92.8571428571429,90.9090909090909,87.5,85.7142857142857,90,95.6521739130435,61.5384615384615,84.6153846153846,92.8571428571429,95.8333333333333,86.543466490975
EF13f0319,5,100,96.7741935483871,53.125,83.3333333333333,88.4615384615385,91.6666666666667,84.2857142857143,100,90.4761904761905,93.9393939393939,100,77.1428571428572,68.5714285714286,95.6521739130435,73.0769230769231,84.6153846153846,100,75,86.4511554461589
