"student","semester","section","intro","categorical","quantitative","distributions","normality","scatterplots","regression","randomness","surveys","experiments","probability","proportions","ci_proportions","hyp_proportions","sampling","inference_means","more_intervals","compare_groups","average_score","intro_HANDIN","categorical_HANDIN","quantitative_HANDIN","distributions_HANDIN","normality_HANDIN","scatterplots_HANDIN","regression_HANDIN","randomness_HANDIN","surveys_HANDIN","experiments_HANDIN","probability_HANDIN","proportions_HANDIN","ci_proportions_HANDIN","hyp_proportions_HANDIN","sampling_HANDIN","inference_means_HANDIN","more_intervals_HANDIN","compare_groups_HANDIN"
"GHQ14s0432","14Spring","14Spring_4",100,97.5,91.4285714285714,66.6666666666667,86.6666666666667,76,70,78.5714285714286,100,93.3333333333333,0,85.7142857142857,91.304347826087,76.6666666666667,87.5,80,64.2857142857143,84.049284049284,84.7642766653636,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0443","14Spring","14Spring_4",94.2857142857143,95,65.7142857142857,66.6666666666667,83.3333333333333,0,86.6666666666667,92.8571428571429,62.5,96.6666666666667,0,74.2857142857143,91.304347826087,93.3333333333333,70,88,85.7142857142857,89.1774891774892,84.6768749938086,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0463","14Spring","14Spring_4",100,85,80,77.7777777777778,70,68,90,85.7142857142857,95,96.6666666666667,0,77.1428571428572,86.9565217391304,83.3333333333333,70,84,85.7142857142857,89.8268398268398,84.4893123784428,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0481","14Spring","14Spring_4",100,97.5,77.1428571428572,66.6666666666667,100,88,70,100,85,93.3333333333333,0,91.4285714285714,78.2608695652174,90,45,88,78.5714285714286,80.7692307692308,84.4355709507883,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0474","14Spring","14Spring_4",94.2857142857143,95,88.5714285714286,87.0388888888889,83.3333333333333,76,76.6666666666667,92.8571428571429,85,83.3333333333333,0,62.8571428571429,78.2608695652174,93.3333333333333,62.5,76,78.5714285714286,92.6739926739927,84.3315630142804,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0508","14Spring","14Spring_4",74.2857142857143,97.5,80,94.4444444444444,83.3333333333333,84,90,92.8571428571429,85,73.3333333333333,0,100,82.6086956521739,70,92.5,76,71.4285714285714,79.4372294372295,84.1551461823201,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0439","14Spring","14Spring_4",100,90,82.8571428571429,72.2222222222222,43.3333333333333,88,56.6666666666667,100,97.5,93.3333333333333,0,88.5714285714286,91.304347826087,100,65,88,92.8571428571429,79.1042291042291,83.8479152490022,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0116","14Spring","14Spring_4",82.8571428571429,92.5,74.2857142857143,72.2222222222222,83.3333333333333,96,0,71.4285714285714,0,93.3333333333333,0,80,86.9565217391304,83.3333333333333,50,88,92.8571428571429,61.0722610722611,83.6955352121593,100,100,100,100,100,100,0,100,0,100,0,100,100,100,100,100,100,66.6666666666667
"GHQ14s0440","14Spring","14Spring_4",82.8571428571429,95,100,0,90,92,53.3333333333333,92.8571428571429,92.5,66.6666666666667,0,77.1428571428572,82.6086956521739,86.6666666666667,70,84,92.8571428571429,78.6380286380286,83.6528281024849,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0103","14Spring","14Spring_4",100,90,0,80.5555555555556,70,72,80,57.1428571428571,70,90,0,100,100,86.6666666666667,65,92,78.5714285714286,61.0722610722611,83.6196272862939,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,66.6666666666667
"GHQ14s0436","14Spring","14Spring_4",100,90,77.1428571428572,88.8888888888889,60,76,100,85.7142857142857,72.5,80,0,94.2857142857143,91.304347826087,90,85,84,85.7142857142857,72.5774225774226,83.4141323652193,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0497","14Spring","14Spring_4",100,90,74.2857142857143,77.7777777777778,80,92,63.3333333333333,100,97.5,93.3333333333333,0,71.4285714285714,78.2608695652174,80,52.5,92,78.5714285714286,84.5154845154845,83.2268740920915,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0442","14Spring","14Spring_4",100,100,85.7142857142857,94.4444444444444,76.6666666666667,80,50,100,95,90,0,80,86.9565217391304,70,47.5,84,64.2857142857143,84.6986346986347,82.9331768473073,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0064","14Spring","14Spring_4",94.2857142857143,77.5,0,92.2222222222222,90,0,60,100,92.5,0,0,0,78.2608695652174,0,65,0,0,0,82.7268806073154,100,100,0,100,100,0,100,100,100,0,0,0,100,0,100,0,0,0
"GHQ14s0466","14Spring","14Spring_4",100,82.5,88.5714285714286,77.7777777777778,26.6666666666667,92,93.3333333333333,92.8571428571429,80,66.6666666666667,0,94.2857142857143,82.6086956521739,86.6666666666667,77.5,96,100,77.8055278055278,82.6675337947077,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0426","14Spring","14Spring_4",94.2857142857143,85,91.4285714285714,94.4444444444444,70,96,66.6666666666667,92.8571428571429,95,53.3333333333333,0,74.2857142857143,73.9130434782609,96.6666666666667,0,84,85.7142857142857,75.1415251415251,82.3168504518619,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100
"GHQ14s0499","14Spring","14Spring_4",97.1428571428571,97.5,74.2857142857143,66.6666666666667,76.6666666666667,80,63.3333333333333,100,75,86.6666666666667,0,77.1428571428572,86.9565217391304,90,67.5,76,71.4285714285714,86.7965367965368,82.2089732731037,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0035","14Spring","14Spring_4",100,95,0,77.7777777777778,80,0,40,0,87.5,0,0,0,0,0,0,0,0,0,82.1825396825397,100,100,0,100,100,0,100,0,100,0,0,0,0,0,0,0,0,0
"GHQ14s0491","14Spring","14Spring_4",82.8571428571429,97.5,85.7142857142857,100,96.6666666666667,92,0,85.7142857142857,90,83.3333333333333,0,77.1428571428572,78.2608695652174,83.3333333333333,45,84,85.7142857142857,64.968364968365,82.0864292077107,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0482","14Spring","14Spring_4",94.2857142857143,80,82.8571428571429,77.7777777777778,90,64,80,78.5714285714286,100,80,0,85.7142857142857,78.2608695652174,100,57.5,92,100,72.5774225774226,81.9349743251917,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0456","14Spring","14Spring_4",94.2857142857143,95,74.2857142857143,100,86.6666666666667,76,66.6666666666667,92.8571428571429,92.5,66.6666666666667,0,82.8571428571429,78.2608695652174,76.6666666666667,67.5,84,78.5714285714286,76.7232767232767,81.8977254629429,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0460","14Spring","14Spring_4",71.4285714285714,97.5,80,94.4444444444444,86.6666666666667,88,80,85.7142857142857,97.5,83.3333333333333,0,77.1428571428572,78.2608695652174,0,65,76,85.7142857142857,67.016317016317,81.3291718451901,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100
"GHQ14s0515","14Spring","14Spring_4",91.4285714285714,87.5,85.7142857142857,64.4444444444444,76.6666666666667,80,56.6666666666667,85.7142857142857,85,90,0,71.4285714285714,86.9565217391304,90,70,0,0,84.8817848817849,81.3147426915543,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GHQ14s0403","14Spring","14Spring_4",100,95,97.1428571428571,61.1111111111111,86.6666666666667,80,76.6666666666667,50,87.5,76.6666666666667,0,45.7142857142857,82.6086956521739,96.6666666666667,65,92,92.8571428571429,81.8514818514818,81.3077602349342,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0445","14Spring","14Spring_4",94.2857142857143,90,60,100,90,76,80,85.7142857142857,95,80,0,65.7142857142857,78.2608695652174,83.3333333333333,72.5,76,71.4285714285714,79.2873792873793,81.3049598951773,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0512","14Spring","14Spring_4",82.8571428571429,85,71.4285714285714,94.4444444444444,86.6666666666667,80,80,100,85,80,0,68.5714285714286,95.6521739130435,60,65,84,78.5714285714286,81.018981018981,81.2624399754835,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0478","14Spring","14Spring_4",100,97.5,0,0,96.6666666666667,80,63.3333333333333,100,95,83.3333333333333,0,54.2857142857143,69.5652173913043,86.6666666666667,42.5,92,69.05,77.5557775557775,81.1149035746862,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0459","14Spring","14Spring_4",91.4285714285714,90,94.2857142857143,77.7777777777778,86.6666666666667,0,73.3333333333333,100,87.5,66.6666666666667,0,0,69.5652173913043,100,70,92,71.4285714285714,66.1838161838162,81.066887085003,100,100,100,100,100,0,100,100,100,100,0,0,100,100,100,100,100,100
"GHQ14s0431","14Spring","14Spring_4",97.1428571428571,85,68.5714285714286,83.3333333333333,0,80,60,100,87.5,63.3333333333333,0,65.7142857142857,91.304347826087,96.6666666666667,0,92,64.2857142857143,78.8211788211788,80.906416852069,100,100,100,100,0,100,100,100,100,100,0,100,100,100,0,100,100,100
"GHQ14s0501","14Spring","14Spring_4",97.1428571428571,100,77.1428571428572,66.6666666666667,76.6666666666667,76,76.6666666666667,78.5714285714286,92.5,90,0,71.4285714285714,69.5652173913043,76.6666666666667,80,92,64.2857142857143,77.0895770895771,80.8286021949065,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0489","14Spring","14Spring_4",85.7142857142857,95,74.2857142857143,77.7777777777778,86.6666666666667,72,76.6666666666667,78.5714285714286,0,86.6666666666667,0,91.4285714285714,73.9130434782609,80,92.5,64,78.5714285714286,74.6253746253746,80.6651775633469,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,100,100
"GHQ14s0423","14Spring","14Spring_4",100,97.5,68.5714285714286,66.6666666666667,73.3333333333333,60,60,100,97.5,73.3333333333333,0,71.4285714285714,73.9130434782609,0,72.5,84,71.4285714285714,84.049284049284,79.9906737046325,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100
"GHQ14s0450","14Spring","14Spring_4",100,90,77.1428571428572,13.8888888888889,80,84,0,100,0,86.6666666666667,0,88.5714285714286,69.5652173913043,93.3333333333333,52.5,88,78.5714285714286,82.5008325008325,79.9856843371336,100,100,100,100,100,100,0,100,0,100,0,100,100,100,100,100,100,100
"GHQ14s0437","14Spring","14Spring_4",82.8571428571429,90,68.5714285714286,66.6666666666667,73.3333333333333,80,60,92.8571428571429,82.5,73.3333333333333,0,77.1428571428572,69.5652173913043,83.3333333333333,62.5,76,100,85.3479853479853,79.2352205765249,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0421","14Spring","14Spring_4",88.5714285714286,97.5,68.5714285714286,61.1111111111111,80,68,60,92.8571428571429,95,70,0,77.1428571428572,0,73.3333333333333,72.5,80,78.5714285714286,79.9367299367299,78.9720484194168,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100
"GHQ14s0475","14Spring","14Spring_4",100,0,85.7142857142857,68.5166666666667,46.6666666666667,100,80,92.8571428571429,97.5,80,0,80,78.2608695652174,76.6666666666667,20,76,85.7142857142857,84.049284049284,78.891357555488,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0429","14Spring","14Spring_4",100,97.5,80,77.7777777777778,60,84,60,88.8888888888889,0,0,0,77.1428571428572,0,70,0,68,71.4285714285714,75.7908757908758,78.7256701631702,100,100,100,100,100,100,100,100,0,0,0,100,0,100,0,100,100,100
"GHQ14s0066","14Spring","14Spring_4",88.5714285714286,97.5,74.2857142857143,80.5555555555556,93.3333333333333,0,63.3333333333333,100,92.5,80,0,51.4285714285714,0,96.6666666666667,2.5,0,0,0,78.3211233211233,100,100,100,100,100,0,100,100,100,100,0,100,0,100,100,0,0,0
"GHQ14s0417","14Spring","14Spring_4",91.4285714285714,97.5,85.7142857142857,77.7777777777778,73.3333333333333,80,60,85.7142857142857,87.5,73.3333333333333,0,80,80.4347826086957,80,50,80,100,61.7549117549118,78.2750552587509,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0503","14Spring","14Spring_4",85.7142857142857,92.5,0,80.5555555555556,30,76,70,71.4285714285714,90,90,0,0,78.2608695652174,80,75,0,0,79.004329004329,78.0607668297886,100,100,0,100,100,100,100,100,100,100,0,0,100,100,100,0,0,100
"GHQ14s0119","14Spring","14Spring_4",91.4285714285714,90,65.7142857142857,88.8888888888889,73.3333333333333,0,56.6666666666667,64.2857142857143,90,96.6666666666667,0,77.1428571428572,0,80,0,0,0,39.8601398601399,77.407671693386,100,100,100,100,100,0,100,100,100,100,0,100,0,100,0,0,0,66.6666666666667
"GHQ14s0428","14Spring","14Spring_4",82.8571428571429,100,85.7142857142857,75,93.3333333333333,56,80,92.8571428571429,92.5,73.3333333333333,0,71.4285714285714,69.5652173913043,66.6666666666667,62.5,76,57.1428571428571,69.3972693972694,77.1545179458223,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0026","14Spring","14Spring_4",94.2857142857143,90,0,85.1833333333333,43.3333333333333,60,0,0,0,0,0,0,0,0,0,0,0,0,77.1337301587302,100,100,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0464","14Spring","14Spring_4",91.4285714285714,92.5,62.8571428571429,83.3333333333333,86.6666666666667,76,30,78.5714285714286,97.5,100,0,71.4285714285714,78.2608695652174,86.6666666666667,62.5,76,50,75.1748251748252,77.0868863021037,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0120","14Spring","14Spring_4",94.2857142857143,85,77.1428571428572,72.7777777777778,63.3333333333333,80,53.3333333333333,78.5714285714286,97.5,76.6666666666667,0,0,0,76.6666666666667,50,68,78.5714285714286,56.4102564102564,76.8282338576456,100,100,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,66.6666666666667
"GHQ14s0010","14Spring","14Spring_4",85.7142857142857,85,51.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7857142857143,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0036","14Spring","14Spring_4",91.4285714285714,82.5,60,70.3722222222222,83.3333333333333,84,50,0,85,0,0,0,0,0,0,0,0,0,76.5704585537919,100,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0
"GHQ14s0468","14Spring","14Spring_4",97.1428571428571,97.5,74.2857142857143,66.6666666666667,73.3333333333333,84,56.6666666666667,100,0,0,0,57.1428571428571,0,83.3333333333333,0,68,38.0928571428571,76.2570762570762,76.4022196553447,100,100,100,100,100,100,100,100,0,0,0,100,0,100,0,100,100,100
"GHQ14s0479","14Spring","14Spring_4",0,0,0,0,0,0,0,85.7142857142857,0,83.3333333333333,0,62.8571428571429,86.9565217391304,86.6666666666667,70,80,78.5714285714286,68.4648684648684,76.3176349342357,0,0,0,0,0,0,0,100,0,100,0,100,100,100,100,100,100,100
"GHQ14s0407","14Spring","14Spring_4",100,95,88.5714285714286,77.7777777777778,50,72,93.3333333333333,78.5714285714286,92.5,93.3333333333333,0,77.1428571428572,86.9565217391304,63.3333333333333,17.5,64,64.2857142857143,68.2817182817183,75.7075441466746,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0500","14Spring","14Spring_4",0,0,0,94.4444444444444,86.6666666666667,0,76.6666666666667,100,82.5,90,0,0,69.5652173913043,76.6666666666667,0,76,14.2857142857143,21.4285714285714,75.5528264006525,0,0,0,100,100,0,100,100,100,100,0,0,100,100,0,100,100,33.3333333333333
"GHQ14s0488","14Spring","14Spring_4",100,82.5,80,51.85,66.6666666666667,88,66.6666666666667,78.5714285714286,97.5,66.6666666666667,0,74.2857142857143,86.9565217391304,73.3333333333333,85,72,71.4285714285714,62.3210123210123,75.5444303160608,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0438","14Spring","14Spring_4",100,95,0,77.7777777777778,66.6666666666667,80,50,85.7142857142857,100,43.3333333333333,0,68.5714285714286,91.304347826087,90,70,88,71.4285714285714,53.962703962704,75.509711747698,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0516","14Spring","14Spring_4",88.5714285714286,92.5,51.4285714285714,66.6666666666667,66.6666666666667,32,0,88.8888888888889,97.5,0,0,48.5714285714286,86.9565217391304,83.3333333333333,72.5,76,78.5714285714286,76.4402264402264,75.1097563199012,100,100,100,100,100,100,0,100,100,0,0,100,100,100,100,100,100,100
"GHQ14s0446","14Spring","14Spring_4",88.5714285714286,92.5,71.4285714285714,61.1111111111111,70,76,63.3333333333333,85.7142857142857,85,60,0,42.8571428571429,86.9565217391304,70,55,72,78.5714285714286,82.3176823176823,74.924843513974,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0502","14Spring","14Spring_4",80,97.5,80,61.1111111111111,66.6666666666667,0,66.6666666666667,92.8571428571429,85,66.6666666666667,0,68.5714285714286,82.6086956521739,76.6666666666667,67.5,80,64.2857142857143,60.7725607725607,74.5220232348379,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0448","14Spring","14Spring_4",97.1428571428571,100,77.1428571428572,0,63.3333333333333,0,70,71.4285714285714,0,90,0,77.1428571428572,78.2608695652174,76.6666666666667,0,72,64.2857142857143,74.8085248085248,74.2252530078617,100,100,100,100,100,0,100,100,0,100,0,100,100,100,0,100,100,100
"GHQ14s0434","14Spring","14Spring_4",91.4285714285714,95,57.1428571428571,72.2222222222222,76.6666666666667,60,40,78.5714285714286,97.5,90,0,60,91.304347826087,73.3333333333333,62.5,64,64.2857142857143,71.7782217782218,74.2144903405773,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0030","14Spring","14Spring_4",74.2857142857143,87.5,60,65.5555555555556,53.3333333333333,64,96.6666666666667,0,0,0,0,0,0,0,0,0,0,0,73.6051587301587,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0028","14Spring","14Spring_4",74.2857142857143,80,68.5714285714286,72.2222222222222,46.6666666666667,92,73.3333333333333,0,0,0,0,0,0,0,0,0,0,0,73.3849206349206,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0498","14Spring","14Spring_4",85.7142857142857,82.5,51.4285714285714,69.4444444444444,66.6666666666667,80,66.6666666666667,92.8571428571429,67.5,70,0,71.4285714285714,78.2608695652174,73.3333333333333,65,68,64.2857142857143,73.6929736929737,72.8332593734768,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0435","14Spring","14Spring_4",91.4285714285714,97.5,74.2857142857143,94.4444444444444,76.6666666666667,84,73.3333333333333,71.4285714285714,87.5,86.6666666666667,0,71.4285714285714,56.5217391304348,33.3333333333333,55,76,50,58.3583083583084,72.6056268610617,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0425","14Spring","14Spring_4",80,85,22.8571428571429,61.1111111111111,73.3333333333333,84,76.6666666666667,78.5714285714286,20,90,0,68.5714285714286,97.8260869565217,96.6666666666667,60,88,85.7142857142857,64.4189144189144,72.3287446852664,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0412","14Spring","14Spring_4",85.7142857142857,80,71.4285714285714,75.9277777777778,63.3333333333333,64,56.6666666666667,71.4285714285714,75,0,0,0,82.6086956521739,90,57.5,84,57.1428571428571,68.7479187479187,72.2774730771108,100,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100
"GHQ14s0424","14Spring","14Spring_4",91.4285714285714,90,71.4285714285714,0,0,76,63.3333333333333,85.7142857142857,97.5,60,0,22.8571428571429,65.2173913043478,63.3333333333333,57.5,84,71.4285714285714,70.1964701964702,72.2405895231982,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0107","14Spring","14Spring_4",77.1428571428572,92.5,65.7142857142857,61.1111111111111,73.3333333333333,72,60,71.4285714285714,92.5,66.6666666666667,0,57.1428571428571,65.2173913043478,80,70,0,0,42.1911421911422,71.990029436321,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,0,0,66.6666666666667
"GHQ14s0077","14Spring","14Spring_4",100,87.5,60,94.4444444444444,60,68,63.3333333333333,64.2857142857143,87.5,73.3333333333333,0,54.2857142857143,78.2608695652174,60,67.5,64,52.3785714285714,0,71.9012929809605,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0
"GHQ14s0506","14Spring","14Spring_4",91.4285714285714,95,0,58.3333333333333,70,76,56.6666666666667,78.5714285714286,85,90,0,48.5714285714286,78.2608695652174,70,65,52,71.4285714285714,61.1055611055611,71.8198712043106,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0051","14Spring","14Spring_4",100,95,65.7142857142857,0,76.6666666666667,64,33.3333333333333,55.5555555555556,0,0,0,60,69.5652173913043,0,0,0,0,0,71.4835058661146,100,100,100,0,100,100,100,100,0,0,0,100,100,0,0,0,0,0
"GHQ14s0115","14Spring","14Spring_4",100,95,68.5714285714286,72.2222222222222,96.6666666666667,88,73.3333333333333,92.8571428571429,95,60,0,62.8571428571429,56.5217391304348,0,60,76,30.95,18.8811188811189,71.090168460096,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,66.6666666666667
"GHQ14s0420","14Spring","14Spring_4",91.4285714285714,90,68.5714285714286,0,70,80,63.3333333333333,85.7142857142857,87.5,73.3333333333333,0,45.7142857142857,69.5652173913043,76.6666666666667,52.5,0,0,51.8648018648019,70.5836192792714,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,0,0,100
"GHQ14s0109","14Spring","14Spring_4",85.7142857142857,65,51.4285714285714,83.3333333333333,50,0,53.3333333333333,64.2857142857143,82.5,56.6666666666667,0,80,91.304347826087,70,0,0,0,52.4475524475524,70.3939273287099,100,100,100,100,100,0,100,100,100,100,0,100,100,100,0,0,0,66.6666666666667
"GHQ14s0473","14Spring","14Spring_4",85.7142857142857,80,54.2857142857143,77.7777777777778,46.6666666666667,76,53.3333333333333,78.5714285714286,92.5,86.6666666666667,0,48.5714285714286,78.2608695652174,70,42.5,84,57.1428571428571,70.8458208458208,70.2264245416419,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0433","14Spring","14Spring_4",0,80,62.8571428571429,44.4444444444444,53.3333333333333,80,40,85.7142857142857,85,66.6666666666667,0,0,60.8695652173913,76.6666666666667,0,52,64.2857142857143,87.2627372627373,70.2132959396387,0,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,100,100
"GHQ14s0490","14Spring","14Spring_4",100,0,0,0,50,64,0,77.7777777777778,0,0,0,60,0,0,0,76,78.5714285714286,64.1358641358641,69.8756798756799,100,0,0,0,100,100,0,100,0,0,0,100,0,0,0,100,100,100
"GHQ14s0050","14Spring","14Spring_4",91.4285714285714,0,60,73.7055555555556,66.6666666666667,0,0,0,0,0,0,0,56.5217391304348,0,0,0,0,0,69.6645065562457,100,0,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0
"GHQ14s0065","14Spring","14Spring_4",91.4285714285714,82.5,0,0,43.3333333333333,0,43.3333333333333,100,0,60,0,57.1428571428571,78.2608695652174,63.3333333333333,57.5,0,0,0,69.0302089215133,100,100,0,0,100,0,100,100,0,100,0,100,100,100,100,0,0,0
"GHQ14s0043","14Spring","14Spring_4",94.2857142857143,85,0,0,36.6666666666667,0,66.6666666666667,44.4444444444444,0,70,0,0,0,0,0,0,0,0,68.8662131519274,100,100,0,0,100,0,100,100,0,100,0,0,0,0,0,0,0,0
"GHQ14s0058","14Spring","14Spring_4",0,92.5,0,94.4444444444444,43.3333333333333,28,70,0,0,76.6666666666667,0,0,0,50,0,0,0,0,68.4305555555555,0,100,0,100,100,100,100,0,0,100,0,0,0,100,0,0,0,0
"GHQ14s0414","14Spring","14Spring_4",88.5714285714286,97.5,77.1428571428572,88.8888888888889,60,64,63.3333333333333,100,95,80,0,0,0,63.3333333333333,0,24,45.2357142857143,39.3772893772894,68.3904366874955,100,100,100,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100
"GHQ14s0078","14Spring","14Spring_4",100,85,60,77.7777777777778,53.3333333333333,64,70,33.3333333333333,0,80,0,0,73.9130434782609,0,0,68,30.95,0,67.7928836863619,100,100,100,100,100,100,100,100,0,100,0,0,100,0,0,100,100,0
"GHQ14s0406","14Spring","14Spring_4",77.1428571428572,92.5,65.7142857142857,52.2222222222222,63.3333333333333,72,43.3333333333333,78.5714285714286,0,80,0,54.2857142857143,73.9130434782609,56.6666666666667,70,68,42.8571428571429,68.0985680985681,67.7545122053131,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,100,100
"GHQ14s0106","14Spring","14Spring_4",82.8571428571429,87.5,65.7142857142857,83.3333333333333,83.3333333333333,76,73.3333333333333,44.4444444444444,0,63.3333333333333,0,62.8571428571429,60.8695652173913,53.3333333333333,47.5,64,42.8571428571429,46.8531468531468,67.7403239540921,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,100,66.6666666666667
"GHQ14s0504","14Spring","14Spring_4",100,0,71.4285714285714,72.2222222222222,0,84,0,78.5714285714286,80,0,0,54.2857142857143,78.2608695652174,0,62.5,80,42.8571428571429,46.7365967365967,67.4525527957205,100,0,100,100,0,100,0,100,100,0,0,100,100,0,100,100,100,100
"GHQ14s0413","14Spring","14Spring_4",100,92.5,68.5714285714286,72.2222222222222,66.6666666666667,72,56.6666666666667,85.7142857142857,95,70,0,17.1428571428571,86.9565217391304,0,2.5,60,64.2857142857143,79.5704295704296,67.071882586013,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GHQ14s0416","14Spring","14Spring_4",91.4285714285714,0,82.8571428571429,83.3333333333333,56.6666666666667,0,0,33.3333333333333,82.5,0,0,48.5714285714286,86.9565217391304,0,0,0,0,57.2760572760573,67.0431972507071,100,0,100,100,100,0,0,100,100,0,0,100,100,0,0,0,0,100
"GHQ14s0444","14Spring","14Spring_4",77.1428571428572,90,0,55.5555555555556,26.6666666666667,68,43.3333333333333,60,0,63.3333333333333,0,65.7142857142857,39.1304347826087,0,52.5,72,71.4285714285714,82.5008325008325,66.0180903211594,100,100,0,100,100,100,100,100,0,100,0,100,100,0,100,100,100,100
"GHQ14s0003","14Spring","14Spring_4",94.2857142857143,0,37.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7142857142857,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GHQ14s0408","14Spring","14Spring_4",100,92.5,0,77.7777777777778,0,0,0,28.5714285714286,67.5,70,0,48.5714285714286,91.304347826087,0,0,0,0,39.2274392274393,65.53394170242,100,100,0,100,0,0,0,100,100,100,0,100,100,0,0,0,0,100
"GHQ14s0470","14Spring","14Spring_4",62.8571428571429,80,62.8571428571429,72.2222222222222,80,12,46.6666666666667,88.8888888888889,82.5,86.6666666666667,0,42.8571428571429,65.2173913043478,73.3333333333333,65,62,28.5714285714286,70.2963702963703,65.1263568557047,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
