Username,Section,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T15,T16,T17,T18,T19,T20,T21,T22,T23,AvgCrtPct
CD.14s0281,5,85.7142857142857,75,91.4285714285714,85,94.4444444444444,90,84,70,77.5,93.3333333333333,85.7142857142857,60,86.9565217391304,73.3333333333333,60,80,85.7142857142857,54.5454545454545,84.6153846153846,64.2857142857143,79.0792807434112
CD.14s0268,5,100,100,77.1428571428572,90,72.2222222222222,73.3333333333333,84,63.3333333333333,77.5,86.6666666666667,78.5714285714286,60,56.5217391304348,56.6666666666667,55,92,92.8571428571429,90.9090909090909,100,57.1428571428571,78.1933668988017
CD.14s0062,5,94.2857142857143,80,82.8571428571429,85,66.6666666666667,80,92,60,NA,60,85.7142857142857,45.7142857142857,91.304347826087,90,77.5,NA,NA,NA,NA,NA,77.931603076013
CD.14s0287,5,85.7142857142857,95,54.2857142857143,70,94.4444444444444,83.3333333333333,76,73.3333333333333,95,93.3333333333333,57.1428571428571,74.2857142857143,82.6086956521739,90,77.5,68,71.4285714285714,81.8181818181818,84.6153846153846,50,77.8921924693664
CD.14s0090,5,91.4285714285714,95,71.4285714285714,90,94.4444444444444,73.3333333333333,96,80,90,53.3333333333333,57.1428571428571,62.8571428571429,91.304347826087,96.6666666666667,90,92,78.5714285714286,27.2727272727273,46.1538461538462,NA,77.7335405504742
CD.14s0306,5,97.1428571428571,95,65.7142857142857,75,72.2222222222222,100,68,66.6666666666667,92.5,86.6666666666667,100,51.4285714285714,65.2173913043478,80,57.5,NA,NA,90.9090909090909,61.5384615384615,71.4285714285714,77.6074880567634
CD.14s0317,5,85.7142857142857,80,74.2857142857143,65,84.4444444444444,73.3333333333333,88,80,80,80,78.5714285714286,82.8571428571429,73.9130434782609,73.3333333333333,55,96,78.5714285714286,45.4545454545455,92.3076923076923,57.1428571428571,76.1964624747233
CD.14s0289,5,100,95,65.7142857142857,90,77.7777777777778,60,64,76.6666666666667,82.5,90,64.2857142857143,77.1428571428572,73.9130434782609,66.6666666666667,75,84,80.95,72.7272727272727,84.6153846153846,42.8571428571429,76.1908405966015
CD.14s0261,5,82.8571428571429,100,74.2857142857143,95,77.7777777777778,76.6666666666667,88,50,90,60,64.2857142857143,51.4285714285714,78.2608695652174,66.6666666666667,80,76,92.8571428571429,72.7272727272727,84.6153846153846,57.1428571428571,75.9285890438064
CD.14s0089,5,94.2857142857143,75,82.8571428571429,80,91.6666666666667,83.3333333333333,76,60,90,70,35.7142857142857,65.7142857142857,73.9130434782609,83.3333333333333,57.5,84,64.2857142857143,100,69.2307692307692,NA,75.6228573105003
CD.14s0308,5,100,100,74.2857142857143,90,72.2222222222222,83.3333333333333,84,73.3333333333333,87.5,83.3333333333333,92.8571428571429,68.5714285714286,60.8695652173913,50,25,64,64.2857142857143,63.6363636363636,76.9230769230769,85.7142857142857,74.993275685667
CD.14s0242,5,100,95,68.5714285714286,100,88.8888888888889,93.3333333333333,68,86.6666666666667,95,76.6666666666667,64.2857142857143,NA,73.9130434782609,NA,62.5,68,30.95,27.2727272727273,84.6153846153846,64.2857142857143,74.8860871147103
CD.14s0243,5,97.1428571428571,100,85.7142857142857,100,88.8888888888889,46.6666666666667,80,70,87.5,66.6666666666667,71.4285714285714,54.2857142857143,82.6086956521739,76.6666666666667,65,56,73.8071428571429,54.5454545454545,69.2307692307692,71.4285714285714,74.8790475587215
CD.14s0269,5,100,75,60,75,66.6666666666667,63.3333333333333,NA,60,NA,90,85.7142857142857,74.2857142857143,73.9130434782609,86.6666666666667,60,84,85.7142857142857,45.4545454545455,92.3076923076923,64.2857142857143,74.5745526615092
CD.14s0254,5,91.4285714285714,90,22.8571428571429,85,NA,20,60,40,92.5,93.3333333333333,78.5714285714286,82.8571428571429,82.6086956521739,73.3333333333333,65,84,85.7142857142857,81.8181818181818,100,85.7142857142857,74.4598105936779
CD.14s0263,5,97.1428571428571,100,74.2857142857143,80,94.4444444444444,70,88,46.6666666666667,97.5,90,57.1428571428571,100,73.9130434782609,76.6666666666667,70,68,28.5714285714286,27.2727272727273,76.9230769230769,71.4285714285714,74.3979027011636
CD.14s0275,5,91.4285714285714,100,74.2857142857143,90,88.8888888888889,43.3333333333333,64,50,92.5,86.6666666666667,78.5714285714286,77.1428571428572,78.2608695652174,73.3333333333333,67.5,80,42.8571428571429,63.6363636363636,69.2307692307692,71.4285714285714,74.1532255184429
CD.14s0015,5,NA,85,NA,80,57.4055555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1351851851852
CD.14s0291,5,100,100,74.2857142857143,90,66.6666666666667,76.6666666666667,52,73.3333333333333,92.5,66.6666666666667,92.8571428571429,77.1428571428572,86.9565217391304,80,60,96,45.2357142857143,18.1818181818182,69.2307692307692,64.2857142857143,74.1004792671097
CD.14s0274,5,97.1428571428571,95,74.2857142857143,85,66.6666666666667,56.6666666666667,64,63.3333333333333,85,93.3333333333333,71.4285714285714,71.4285714285714,69.5652173913043,66.6666666666667,70,92,50,81.8181818181818,69.2307692307692,28.5714285714286,72.5568988982032
CD.14s0293,5,91.4285714285714,95,80,95,68.5166666666667,66.6666666666667,100,63.3333333333333,95,73.3333333333333,100,68.5714285714286,95.6521739130435,56.6666666666667,65,84,50,36.3636363636364,61.5384615384615,0,72.3035469240904
CD.14s0282,5,85.7142857142857,90,68.5714285714286,65,70,46.6666666666667,84,50,87.5,90,71.4285714285714,42.8571428571429,65.2173913043478,80,57.5,88,59.5214285714286,90.9090909090909,69.2307692307692,78.5714285714286,72.034410191258
CD.14s0284,5,100,95,88.5714285714286,80,94.4444444444444,66.6666666666667,72,60,90,63.3333333333333,85.7142857142857,45.7142857142857,78.2608695652174,53.3333333333333,75,84,42.8571428571429,27.2727272727273,76.9230769230769,57.1428571428571,71.81172257694
CD.14s0092,5,100,85,82.8571428571429,95,92.2222222222222,63.3333333333333,NA,46.6666666666667,100,NA,100,37.1428571428571,4.34782608695652,93.3333333333333,NA,NA,NA,18.1818181818182,84.6153846153846,NA,71.6214703171225
CD.14s0267,5,94.2857142857143,85,NA,75,55.5555555555556,60,56,53.3333333333333,77.5,76.6666666666667,71.4285714285714,68.5714285714286,95.6521739130435,60,52.5,80,78.5714285714286,72.7272727272727,76.9230769230769,57.1428571428571,70.8872673220499
CD.14s0055,5,100,100,54.2857142857143,85,NA,63.3333333333333,72,50,95,83.3333333333333,50,42.8571428571429,78.2608695652174,46.6666666666667,NA,NA,NA,NA,NA,NA,70.8259276954929
CD.14s0290,5,100,100,65.7142857142857,95,79.6277777777778,43.3333333333333,76,46.6666666666667,85,63.3333333333333,92.8571428571429,42.8571428571429,56.5217391304348,40,35,88,50,81.8181818181818,92.3076923076923,64.2857142857143,69.9161505040853
CD.14s0271,5,100,75,77.1428571428572,80,72.2222222222222,46.6666666666667,76,50,95,70,42.8571428571429,60,56.5217391304348,50,82.5,56,35.7142857142857,90.9090909090909,84.6153846153846,92.8571428571429,69.7003266057614
CD.14s0252,5,82.8571428571429,90,62.8571428571429,75,61.1111111111111,53.3333333333333,60,63.3333333333333,87.5,90,78.5714285714286,54.2857142857143,43.4782608695652,86.6666666666667,42.5,76,71.4285714285714,63.6363636363636,76.9230769230769,71.4285714285714,69.5455358651011
CD.14s0273,5,97.1428571428571,90,NA,95,64.0722222222222,33.3333333333333,NA,53.3333333333333,90,83.3333333333333,35.7142857142857,48.5714285714286,95.6521739130435,83.3333333333333,30,76,71.4285714285714,45.4545454545455,84.6153846153846,71.4285714285714,69.3562985457913
CD.14s0296,5,97.1428571428571,85,62.8571428571429,80,44.4444444444444,63.3333333333333,68,46.6666666666667,95,80,57.1428571428571,65.7142857142857,78.2608695652174,56.6666666666667,75,88,57.1428571428571,36.3636363636364,76.9230769230769,64.2857142857143,68.8972204124378
CD.14s0072,5,94.2857142857143,100,57.1428571428571,95,83.3333333333333,70,76,66.6666666666667,75,30,64.2857142857143,60,60.8695652173913,60,42.5,80,52.3785714285714,NA,NA,NA,68.6742601388381
CD.14s0246,5,97.1428571428571,95,91.4285714285714,85,63.8888888888889,NA,80,53.3333333333333,NA,63.3333333333333,NA,62.8571428571429,73.9130434782609,33.3333333333333,57.5,76,28.5714285714286,NA,NA,57.1428571428571,67.8963193006671
CD.14s0309,5,85.7142857142857,100,60,70,83.3333333333333,70,76,60,77.5,90,42.8571428571429,51.4285714285714,65.2173913043478,36.6666666666667,77.5,48,78.5714285714286,63.6363636363636,61.5384615384615,57.1428571428571,67.7553251096729
CD.14s0276,5,88.5714285714286,80,80,80,60,73.3333333333333,72,56.6666666666667,70,83.3333333333333,35.7142857142857,60,73.9130434782609,63.3333333333333,65,72,50,54.5454545454545,76.9230769230769,57.1428571428571,67.6238406521015
CD.14s0313,5,97.1428571428571,75,42.8571428571429,70,83.3333333333333,70,48,40,80,83.3333333333333,42.8571428571429,80,60.8695652173913,63.3333333333333,45,76,57.1428571428571,54.5454545454545,84.6153846153846,71.4285714285714,66.2729487903401
CD.14s0041,5,91.4285714285714,NA,60,NA,NA,56.6666666666667,0,96.6666666666667,90,NA,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9183673469388
CD.14s0312,5,85.7142857142857,75,71.4285714285714,80,55.5555555555556,50,80,50,85,73.3333333333333,42.8571428571429,45.7142857142857,78.2608695652174,73.3333333333333,67.5,80,50,54.5454545454545,61.5384615384615,57.1428571428571,65.8462075364249
CD.14s0277,5,91.4285714285714,80,60,100,38.8888888888889,70,84,60,NA,86.6666666666667,71.4285714285714,51.4285714285714,95.6521739130435,33.3333333333333,60,NA,NA,63.6363636363636,30.7692307692308,35.7142857142857,65.4674504239722
CD.14s0285,5,94.2857142857143,85,65.7142857142857,90,80.5555555555556,33.3333333333333,72,70,87.5,90,42.8571428571429,NA,78.2608695652174,46.6666666666667,NA,40,42.8571428571429,27.2727272727273,61.5384615384615,64.2857142857143,65.1182007739979
CD.14s0264,5,94.2857142857143,65,48.5714285714286,90,44.4444444444444,56.6666666666667,68,43.3333333333333,77.5,73.3333333333333,57.1428571428571,48.5714285714286,73.9130434782609,NA,57.5,68,78.5714285714286,54.5454545454545,76.9230769230769,57.1428571428571,64.9181614215939
CD.14s0091,5,88.5714285714286,95,45.7142857142857,85,50,50,80,66.6666666666667,NA,73.3333333333333,85.7142857142857,45.7142857142857,56.5217391304348,63.3333333333333,52.5,84,78.5714285714286,18.1818181818182,46.1538461538462,NA,64.7209139491748
CD.14s0270,5,100,100,40,55,46.2944444444444,20,68,26.6666666666667,77.5,70,64.2857142857143,74.2857142857143,47.8260869565217,83.3333333333333,52.5,80,92.8571428571429,36.3636363636364,76.9230769230769,71.4285714285714,64.1632193772411
CD.14s0310,5,85.7142857142857,75,80,85,61.1111111111111,40,76,53.3333333333333,85,80,50,40,69.5652173913043,NA,NA,64,42.8571428571429,45.4545454545455,46.1538461538462,64.2857142857143,63.5263997945157
CD.14s0316,5,82.8571428571429,75,62.8571428571429,85,58.3333333333333,56.6666666666667,76,56.6666666666667,NA,43.3333333333333,50,34.2857142857143,NA,63.3333333333333,50,80,85.7142857142857,27.2727272727273,69.2307692307692,64.2857142857143,62.2687127687128
CD.14s0025,5,91.4285714285714,90,51.4285714285714,70,55.5555555555556,26.6666666666667,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8684807256236
CD.14s0297,5,91.4285714285714,95,65.7142857142857,100,50,NA,40,NA,85,66.6666666666667,92.8571428571429,88.5714285714286,65.2173913043478,36.6666666666667,62.5,0,0,NA,NA,50,61.8513845755694
CD.14s0283,5,85.7142857142857,95,71.4285714285714,75,66.6666666666667,66.6666666666667,60,33.3333333333333,82.5,80,71.4285714285714,62.8571428571429,52.1739130434783,36.6666666666667,45,80,42.8571428571429,27.2727272727273,46.1538461538462,50,61.535976704455
CD.14s0017,5,88.5714285714286,100,NA,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6428571428571
CD.14s0240,5,77.1428571428572,70,37.1428571428571,75,69.6277777777778,60,76,50,85,63.3333333333333,50,57.1428571428571,47.8260869565217,50,37.5,68,64.2857142857143,18.1818181818182,69.2307692307692,57.1428571428571,59.1278464168682
CD.14s0245,5,97.1428571428571,75,57.1428571428571,85,40.7388888888889,33.3333333333333,76,NA,30,NA,22.2222222222222,71.4285714285714,95.6521739130435,56.6666666666667,NA,72,42.8571428571429,63.6363636363636,84.6153846153846,0,59.0256742263136
CD.14s0295,5,82.8571428571429,100,68.5714285714286,65,55.5555555555556,16.6666666666667,76,40,NA,70,71.4285714285714,54.2857142857143,60.8695652173913,43.3333333333333,62.5,84,38.0928571428571,36.3636363636364,46.1538461538462,42.8571428571429,58.6597610754361
CD.14s0300,5,82.8571428571429,60,48.5714285714286,40,48.15,23.3333333333333,88,70,82.5,76.6666666666667,57.1428571428571,51.4285714285714,60.8695652173913,40,75,52,23.8071428571429,18.1818181818182,53.8461538461538,57.1428571428571,55.4748768622682
CD.14s0318,5,74.2857142857143,80,54.2857142857143,70,77.7777777777778,50,80,50,77.5,53.3333333333333,57.1428571428571,NA,65.2173913043478,26.6666666666667,45,52,30.95,9.09090909090909,30.7692307692308,35.7142857142857,53.670204230044
CD.14s0241,5,91.4285714285714,75,71.4285714285714,80,43.3333333333333,NA,52,26.6666666666667,NA,86.6666666666667,35.7142857142857,48.5714285714286,43.4782608695652,60,NA,68,14.2857142857143,9.09090909090909,53.8461538461538,42.8571428571429,53.0804532211182
CD.14s0303,5,97.1428571428571,75,NA,60,16.6666666666667,50,48,46.6666666666667,77.5,NA,50,45.7142857142857,34.7826086956522,36.6666666666667,32.5,60,33.3357142857143,18.1818181818182,30.7692307692308,42.8571428571429,47.5435365359278
CD.14s0244,5,77.1428571428572,80,31.4285714285714,65,51.85,20,36,40,NA,56.6666666666667,35.7142857142857,31.4285714285714,NA,43.3333333333333,NA,NA,NA,27.2727272727273,23.0769230769231,28.5714285714286,43.165690975691
CD.14s0054,5,80,NA,34.2857142857143,NA,NA,26.6666666666667,56,30,NA,30,35.7142857142857,37.1428571428571,NA,46.6666666666667,NA,NA,NA,NA,NA,NA,41.8306878306878
EF.14s0343,3,100,100,88.5714285714286,100,94.4444444444444,100,92,NA,100,90,100,100,100,100,97.5,100,100,NA,NA,92.8571428571429,97.374883286648
EF.14s0377,3,100,90,91.4285714285714,95,100,100,96,90,97.5,93.3333333333333,85.7142857142857,88.5714285714286,82.6086956521739,100,87.5,96,92.8571428571429,90.9090909090909,92.3076923076923,85.7142857142857,92.7722263244002
EF.14s0328,3,100,100,91.4285714285714,90,100,100,100,86.6666666666667,95,100,92.8571428571429,85.7142857142857,91.304347826087,100,85,100,85.7142857142857,81.8181818181818,76.9230769230769,78.5714285714286,92.0498993759863
EF.14s0018,3,94.2857142857143,100,NA,95,77.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.765873015873
EF.14s0321,3,100,100,91.4285714285714,90,100,96.6666666666667,96,80,95,96.6666666666667,92.8571428571429,85.7142857142857,95.6521739130435,93.3333333333333,82.5,100,85.7142857142857,81.8181818181818,100,71.4285714285714,91.7389939770375
EF.14s0350,3,97.1428571428571,90,94.2857142857143,95,88.8888888888889,100,96,83.3333333333333,95,96.6666666666667,100,94.2857142857143,86.9565217391304,100,67.5,80,100,100,100,64.2857142857143,91.467270531401
EF.14s0380,3,100,95,80,90,72.2222222222222,86.6666666666667,92,83.3333333333333,97.5,96.6666666666667,92.8571428571429,85.7142857142857,95.6521739130435,90,85,96,88.0928571428571,100,100,85.7142857142857,90.6209817115252
EF.14s0364,3,100,100,80,90,88.8888888888889,100,76,90,97.5,90,85.7142857142857,88.5714285714286,82.6086956521739,86.6666666666667,82.5,92,78.5714285714286,100,100,100,90.4510697032436
EF.14s0381,3,100,100,94.2857142857143,95,83.3333333333333,90,88,86.6666666666667,90,100,92.8571428571429,80,95.6521739130435,100,82.5,88,85.7142857142857,100,92.3076923076923,64.2857142857143,90.4301361681796
EF.14s0362,3,91.4285714285714,100,85.7142857142857,95,100,93.3333333333333,76,86.6666666666667,97.5,93.3333333333333,100,80,91.304347826087,90,57.5,100,100,81.8181818181818,92.3076923076923,92.8571428571429,90.2381777642647
EF.14s0358,3,94.2857142857143,90,77.1428571428572,95,88.8888888888889,73.3333333333333,100,96.6666666666667,95,96.6666666666667,100,97.1428571428571,78.2608695652174,96.6666666666667,95,88,92.8571428571429,100,92.3076923076923,57.1428571428571,90.218110633328
EF.14s0374,3,100,100,91.4285714285714,95,77.7777777777778,80,84,80,90,90,92.8571428571429,80,82.6086956521739,96.6666666666667,87.5,92,100,90.9090909090909,100,78.5714285714286,89.4659686931426
EF.14s0396,3,100,95,82.8571428571429,95,83.3333333333333,80,84,90,87.5,96.6666666666667,78.5714285714286,80,95.6521739130435,96.6666666666667,90,96,90.4785714285714,90.9090909090909,92.3076923076923,78.5714285714286,89.1757097612532
EF.14s0372,3,100,100,80,85,77.7777777777778,83.3333333333333,88,76.6666666666667,95,86.6666666666667,85.7142857142857,77.1428571428572,95.6521739130435,100,90,100,100,81.8181818181818,92.3076923076923,85.7142857142857,89.0396960527395
EF.14s0007,3,100,95,68.5714285714286,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.3928571428571
EF.14s0341,3,97.1428571428571,100,88.5714285714286,95,86.6666666666667,93.3333333333333,80,83.3333333333333,92.5,80,100,80,91.304347826087,93.3333333333333,85,92,78.5714285714286,72.7272727272727,84.6153846153846,92.8571428571429,88.3478264489134
EF.14s0375,3,100,90,85.7142857142857,95,94.4444444444444,86.6666666666667,88,80,95,86.6666666666667,78.5714285714286,88.5714285714286,93.4782608695652,93.3333333333333,72.5,96,92.8571428571429,90.9090909090909,92.3076923076923,64.2857142857143,88.215307759873
EF.14s0102,3,94.2857142857143,NA,97.1428571428571,NA,83.3333333333333,93.3333333333333,100,83.3333333333333,97.5,96.6666666666667,78.5714285714286,82.8571428571429,73.9130434782609,100,70,84,85.7142857142857,90.9090909090909,84.6153846153846,NA,88.0103302494607
EF.14s0097,3,100,100,82.8571428571429,85,83.3333333333333,86.6666666666667,84,56.6666666666667,NA,76.6666666666667,100,82.8571428571429,95.6521739130435,93.3333333333333,90,88,85.7142857142857,100,92.3076923076923,NA,87.9475057953319
EF.14s0347,3,94.2857142857143,100,85.7142857142857,100,80.5555555555556,80,88,83.3333333333333,97.5,93.3333333333333,92.8571428571429,77.1428571428572,78.2608695652174,83.3333333333333,85,96,85.7142857142857,90.9090909090909,100,64.2857142857143,87.8112758014932
EF.14s0402,3,85.7142857142857,90,85.7142857142857,90,88.8888888888889,83.3333333333333,88,76.6666666666667,90,90,85.7142857142857,82.8571428571429,95.6521739130435,93.3333333333333,90,100,78.5714285714286,81.8181818181818,92.3076923076923,78.5714285714286,87.3571563701998
EF.14s0370,3,100,95,88.5714285714286,100,94.4444444444444,90,88,83.3333333333333,82.5,93.3333333333333,92.8571428571429,88.5714285714286,91.304347826087,86.6666666666667,72.5,92,78.5714285714286,81.8181818181818,76.9230769230769,64.2857142857143,87.0340263601133
EF.14s0326,3,100,95,85.7142857142857,85,83.3333333333333,80,80,83.3333333333333,90,83.3333333333333,78.5714285714286,74.2857142857143,86.9565217391304,96.6666666666667,95,100,92.8571428571429,81.8181818181818,84.6153846153846,78.5714285714286,86.7528377419682
EF.14s0346,3,94.2857142857143,100,85.7142857142857,95,88.8888888888889,96.6666666666667,80,73.3333333333333,95,96.6666666666667,85.7142857142857,85.7142857142857,95.6521739130435,96.6666666666667,67.5,80,90.4785714285714,54.5454545454545,100,71.4285714285714,86.6627782483217
EF.14s0349,3,94.2857142857143,95,77.1428571428572,90,77.7777777777778,83.3333333333333,100,86.6666666666667,100,73.3333333333333,100,82.8571428571429,82.6086956521739,93.3333333333333,65,92,92.8571428571429,90.9090909090909,84.6153846153846,64.2857142857143,86.3003093524833
EF.14s0399,3,100,NA,88.5714285714286,NA,94.4444444444444,90,84,83.3333333333333,NA,90,100,77.1428571428572,86.9565217391304,80,80,92,71.4285714285714,90.9090909090909,84.6153846153846,64.2857142857143,85.7463144982326
EF.14s0385,3,100,95,91.4285714285714,90,88.8888888888889,93.3333333333333,84,70,97.5,83.3333333333333,85.7142857142857,88.5714285714286,91.304347826087,93.3333333333333,62.5,88,64.2857142857143,90.9090909090909,84.6153846153846,71.4285714285714,85.7073141834011
EF.14s0363,3,88.5714285714286,100,74.2857142857143,95,77.7777777777778,93.3333333333333,92,70,95,76.6666666666667,78.5714285714286,82.8571428571429,95.6521739130435,96.6666666666667,92.5,88,92.8571428571429,45.4545454545455,92.3076923076923,78.5714285714286,85.3036570917006
EF.14s0398,3,100,85,85.7142857142857,80,83.3333333333333,86.6666666666667,92,76.6666666666667,100,96.6666666666667,71.4285714285714,88.5714285714286,73.9130434782609,96.6666666666667,70,80,71.4285714285714,90.9090909090909,92.3076923076923,78.5714285714286,84.9922056204665
EF.14s0393,3,100,100,91.4285714285714,100,83.3333333333333,70,80,66.6666666666667,87.5,93.3333333333333,85.7142857142857,88.5714285714286,91.304347826087,93.3333333333333,57.5,100,78.5714285714286,81.8181818181818,84.6153846153846,64.2857142857143,84.8988004748874
EF.14s0337,3,97.1428571428571,100,74.2857142857143,95,90.7388888888889,76.6666666666667,88,70,85,96.6666666666667,100,62.8571428571429,82.6086956521739,83.3333333333333,75,88,92.8571428571429,90.9090909090909,84.6153846153846,64.2857142857143,84.8983649080388
EF.14s0373,3,NA,95,77.1428571428572,75,72.2222222222222,66.6666666666667,92,93.3333333333333,90,96.6666666666667,100,97.1428571428571,100,80,67.5,84,90.4785714285714,NA,NA,57.1428571428571,84.3703548085901
EF.14s0323,3,97.1428571428571,100,NA,75,83.3333333333333,83.3333333333333,88,76.6666666666667,100,73.3333333333333,100,80,86.9565217391304,90,72.5,92,71.4285714285714,54.5454545454545,92.3076923076923,85.7142857142857,84.329581554982
EF.14s0386,3,91.4285714285714,100,85.7142857142857,95,66.6666666666667,93.3333333333333,100,60,92.5,76.6666666666667,92.8571428571429,68.5714285714286,91.304347826087,80,82.5,88,57.1428571428571,90.9090909090909,92.3076923076923,64.2857142857143,83.4593898854768
EF.14s0388,3,97.1428571428571,95,85.7142857142857,80,88.8888888888889,86.6666666666667,80,60,100,90,92.8571428571429,71.4285714285714,82.6086956521739,83.3333333333333,80,92,85.7142857142857,45.4545454545455,100,71.4285714285714,83.4118922140661
EF.14s0353,3,85.7142857142857,85,57.1428571428571,50,94.4444444444444,76.6666666666667,96,73.3333333333333,82.5,90,92.8571428571429,82.8571428571429,95.6521739130435,NA,100,96,92.8571428571429,81.8181818181818,76.9230769230769,64.2857142857143,82.8448506743701
EF.14s0329,3,94.2857142857143,100,68.5714285714286,100,83.3333333333333,70,92,86.6666666666667,37.5,90,64.2857142857143,80,95.6521739130435,100,92.5,84,59.5214285714286,100,84.6153846153846,64.2857142857143,82.3608779264214
EF.14s0348,3,88.5714285714286,90,77.1428571428572,90,55.5555555555556,96.6666666666667,72,73.3333333333333,82.5,80,92.8571428571429,77.1428571428572,91.304347826087,93.3333333333333,87.5,92,78.5714285714286,63.6363636363636,84.6153846153846,78.5714285714286,82.2651063911933
EF.14s0397,3,100,95,88.5714285714286,90,64.4444444444444,90,68,60,97.5,56.6666666666667,92.8571428571429,82.8571428571429,95.6521739130435,76.6666666666667,87.5,88,78.5714285714286,72.7272727272727,76.9230769230769,64.2857142857143,81.3111579242014
EF.14s0331,3,100,90,88.5714285714286,90,66.6666666666667,83.3333333333333,92,76.6666666666667,90,90,78.5714285714286,60,82.6086956521739,76.6666666666667,57.5,72,80.95,100,76.9230769230769,64.2857142857143,80.8371838668578
EF.14s0101,3,100,95,77.1428571428572,95,94.4444444444444,73.3333333333333,92,63.3333333333333,95,96.6666666666667,85.7142857142857,85.7142857142857,91.304347826087,86.6666666666667,67.5,60,23.8071428571429,100,46.1538461538462,NA,80.4621689396289
EF.14s0368,3,100,75,82.8571428571429,100,83.3333333333333,90,68,NA,NA,80,64.2857142857143,77.1428571428572,NA,63.3333333333333,NA,68,85.7142857142857,90.9090909090909,100,57.1428571428571,80.3574134199134
EF.14s0360,3,100,90,68.5714285714286,80,66.6666666666667,76.6666666666667,100,73.3333333333333,60,93.3333333333333,85.7142857142857,51.4285714285714,65.2173913043478,86.6666666666667,65,100,85.7142857142857,90.9090909090909,92.3076923076923,71.4285714285714,80.147899202247
EF.14s0327,3,82.8571428571429,95,NA,90,70.3722222222222,73.3333333333333,84,76.6666666666667,72.5,73.3333333333333,100,74.2857142857143,73.9130434782609,NA,NA,84,78.5714285714286,63.6363636363636,92.3076923076923,71.4285714285714,79.7767948306311
EF.14s0361,3,100,95,54.2857142857143,80,100,80,96,93.3333333333333,70,63.3333333333333,50,40,95.6521739130435,96.6666666666667,52.5,84,92.8571428571429,90.9090909090909,92.3076923076923,57.1428571428571,79.1994002374437
EF.14s0401,3,94.2857142857143,90,77.1428571428572,75,61.1111111111111,76.6666666666667,80,60,92.5,90,85.7142857142857,85.7142857142857,78.2608695652174,93.3333333333333,72.5,92,85.7142857142857,72.7272727272727,84.6153846153846,35.7142857142857,79.150017615235
EF.14s0354,3,91.4285714285714,80,65.7142857142857,65,94.4444444444444,33.3333333333333,96,70,72.5,86.6666666666667,71.4285714285714,65.7142857142857,95.6521739130435,96.6666666666667,92.5,88,92.8571428571429,90.9090909090909,69.2307692307692,64.2857142857143,79.1165858296293
EF.14s0335,3,97.1428571428571,100,71.4285714285714,85,77.7777777777778,73.3333333333333,92,73.3333333333333,87.5,96.6666666666667,78.5714285714286,48.5714285714286,82.6086956521739,90,57.5,76,85.7142857142857,45.4545454545455,76.9230769230769,64.2857142857143,77.9905857427596
EF.14s0352,3,100,90,74.2857142857143,75,77.7777777777778,66.6666666666667,92,90,67.5,90,78.5714285714286,65.7142857142857,91.304347826087,83.3333333333333,62.5,80,71.4285714285714,54.5454545454545,84.6153846153846,64.2857142857143,77.9764339525209
EF.14s0387,3,97.1428571428571,75,82.8571428571429,65,58.8888888888889,93.3333333333333,88,56.6666666666667,95,93.3333333333333,85.7142857142857,65.7142857142857,73.9130434782609,80,62.5,76,78.5714285714286,81.8181818181818,76.9230769230769,71.4285714285714,77.8902547935157
EF.14s0383,3,100,100,94.2857142857143,90,77.7777777777778,90,76,86.6666666666667,90,80,55.5555555555556,68.5714285714286,86.9565217391304,73.3333333333333,75,NA,NA,27.2727272727273,53.8461538461538,71.4285714285714,77.5941361376144
EF.14s0378,3,85.7142857142857,75,28.5714285714286,95,83.8888888888889,80,84,70,95,76.6666666666667,64.2857142857143,57.1428571428571,86.9565217391304,90,NA,84,78.5714285714286,54.5454545454545,92.3076923076923,71.4285714285714,76.4778689401115
EF.14s0334,3,100,90,82.8571428571429,90,69.4444444444444,70,72,63.3333333333333,87.5,93.3333333333333,78.5714285714286,51.4285714285714,82.6086956521739,NA,82.5,80,71.4285714285714,54.5454545454545,53.8461538461538,71.4285714285714,76.0434579404831
EF.14s0357,3,100,95,65.7142857142857,95,77.7777777777778,83.3333333333333,92,76.6666666666667,90,83.3333333333333,64.2857142857143,80,82.6086956521739,NA,57.5,48,52.3785714285714,45.4545454545455,84.6153846153846,64.2857142857143,75.6817906603948
EF.14s0324,3,94.2857142857143,100,82.8571428571429,90,83.8888888888889,66.6666666666667,60,63.3333333333333,90,50,71.4285714285714,74.2857142857143,95.6521739130435,70,NA,64,38.0928571428571,72.7272727272727,76.9230769230769,85.7142857142857,75.2555630613983
